log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
1.5351878501956097e-06,2.7657491031026354e-06,0.0,51.37712097449137,51.29629702361707,51.43,09/28/2009-09/30/2009
-1.4993617300042306e-06,-1.2025495462052508e-06,0.0,50.020876312479174,50.26890052493439,50.08,10/01/2009-10/05/2009
2.444293486789075e-06,1.2893576461495602e-06,0.0,51.28614505515033,51.184225992301066,51.17,10/06/2009-10/08/2009
1.6502228752697283e-06,-1.7956627689972407e-19,0.0,51.87740238255802,51.874390465032135,51.88,10/09/2009-10/13/2009
-5.096769026992482e-07,-3.800510030265994e-07,0.0,52.63626114005044,52.70925905797098,52.64,10/14/2009-10/16/2009
-2.2722254089145845e-06,2.328372653658214e-06,0.0,52.58909275283194,52.59794106061838,52.63,10/19/2009-10/21/2009
-2.5662612985673553e-06,1.6832175370965656e-06,0.0,51.7439688323088,51.905947611940334,51.78,10/22/2009-10/26/2009
-4.600938770181548e-07,-1.5284999594693696e-06,0.0,50.464669702397195,50.589639710884384,50.58,10/27/2009-10/29/2009
-1.563908494655206e-06,-3.0670242157707634e-06,0.0,49.68048716001367,49.61847643419571,49.6,10/30/2009-11/03/2009
1.8169802649586517e-06,1.7084357094050533e-06,0.0,50.459476221099344,50.40327686489306,50.46,11/04/2009-11/06/2009
6.284917828406696e-06,4.990296565160615e-07,0.0,52.18689906712179,52.40419688333964,52.1896,11/09/2009-11/11/2009
1.489692437304725e-06,7.967162921580055e-07,0.0,52.410767898162696,52.35157658496733,52.26,11/12/2009-11/16/2009
-2.148819344623408e-06,6.326569101456935e-07,0.0,52.557519929691345,52.495976558558574,52.67,11/17/2009-11/19/2009
2.1025464599261148e-06,1.2078877272943092e-06,0.0,52.72351416853071,52.747275543478295,52.82,11/20/2009-11/24/2009
-2.6369795787913564e-06,4.7211235413208884e-06,0.0,52.400692233560044,52.1825057783019,52.2981,11/25/2009-11/30/2009
-6.650354013095456e-07,-1.2630008653206987e-07,0.0,53.09012894736781,53.10061343099419,53.096000000000004,12/01/2009-12/03/2009
-3.215973694524934e-06,2.6582849248787624e-07,0.0,52.98374041384349,53.01539867992679,53.02,12/04/2009-12/08/2009
3.55347680074792e-06,-1.064454996533719e-19,0.0,52.87695534968695,53.06264038636356,52.96,12/09/2009-12/11/2009
-6.851579349637503e-07,1.4934878132941301e-07,0.0,53.50683710772591,53.5021898811881,53.51,12/14/2009-12/16/2009
2.9193802070690898e-06,2.249496675280918e-06,0.0,53.10425890837133,52.85936009469694,52.92,12/17/2009-12/21/2009
-6.442418327724591e-07,1.4831434969867846e-06,0.0,53.60872808833696,53.646705140666995,53.62,12/22/2009-12/24/2009
-1.7947408191222856e-06,-6.642501266548836e-07,0.0,53.510552390130115,53.542265007145666,53.53,12/28/2009-12/30/2009
