log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
0.00021654642524640902,0.0006750841448349735,0.0,88.94036585365856,89.1425,89.16,02/26/2001-02/28/2001
0.0005789160910008211,0.00030493419561650295,0.0,90.5506896551724,89.505,90.2,03/01/2001-03/05/2001
0.00025022348264952115,0.00023849319525094702,0.0,96.40377777777773,96.92833333333333,96.73,03/06/2001-03/08/2001
-0.0006200311241560426,-0.0005368243935780182,0.0,93.89565217391298,94.23107142857143,94.275,03/09/2001-03/13/2001
-0.00038134080012781327,-0.00043134113355327566,0.0,87.69704697986576,88.27374999999999,87.65,03/14/2001-03/16/2001
7.616056011557639e-05,6.941671293614202e-05,0.0,88.22512195121949,88.31642857142857,88.05,03/19/2001-03/21/2001
0.0002769039942659085,0.0004500461724538504,0.0,84.73380597014926,82.99136363636364,84.025,03/22/2001-03/26/2001
-0.000845214010969872,-0.00048562546065715516,0.0,82.46785714285711,83.83,82.75,03/27/2001-03/29/2001
-0.0008252253743605694,-0.0005101262730491751,-0.0006651147568106344,77.28608333333331,75.343125,76.83500000000001,03/30/2001-04/03/2001
0.0004787781378204455,0.00030768822975742047,0.0,77.85603053435109,77.47,77.44,04/04/2001-04/06/2001
6.380475527206936e-05,3.749441436879926e-05,0.0,82.9235064935065,83.0963988095238,82.9,04/09/2001-04/11/2001
0.0002678264968346821,0.00022651741355839367,0.0003510208893470875,84.49889830508477,84.37375,84.44,04/12/2001-04/17/2001
-0.00019186085018991692,-0.00024138621321605702,-5.789382279380985e-05,83.12603053435117,83.221,83.05,04/18/2001-04/20/2001
0.0002156398071360523,0.00044763856034816033,0.0,86.0265625,86.105,86.095,04/23/2001-04/25/2001
0.0001724145031337367,0.00035788400134509785,5.3911262114886856e-05,92.20226277372268,92.09492647058823,92.12,04/26/2001-04/30/2001
-0.00039223329938077687,1.1627230988049513e-05,0.0,86.80092682926825,86.02730769230769,85.96,05/01/2001-05/03/2001
8.157053444590572e-06,-1.6142107340942923e-05,-0.00011706175020691189,85.70476923076922,85.33666666666666,85.39500000000001,05/04/2001-05/08/2001
-7.387451076189826e-05,-3.6517164518271635e-05,0.0,86.58703910614526,86.85416666666666,86.8,05/09/2001-05/11/2001
0.0003534206937233136,0.00023589003481826412,0.00011028398136350222,89.39425925925926,89.06902941176472,89.67,05/14/2001-05/16/2001
0.00014523656733342062,0.00012696551117500964,0.0,93.9082108626198,94.2769157088123,94.42,05/17/2001-05/21/2001
-0.00032510565166130067,-0.00012943656142009856,0.0,91.35100436681225,90.6175,91.33,05/22/2001-05/24/2001
-0.00016038274112376366,-2.3102691874584043e-05,0.0,88.52734939759037,89.44166666666666,89.0,05/25/2001-05/30/2001
0.00016018916932804278,-0.00010648627117919021,0.0,89.22238095238095,88.64675324675325,89.98,05/31/2001-06/04/2001
-0.0002877293724660991,-0.0002562355529422345,0.0,86.25671568627449,86.02,85.96,06/05/2001-06/07/2001
7.680582262141025e-05,3.555526935445204e-05,0.0,83.77916666666671,83.87763157894739,83.845,06/08/2001-06/12/2001
-0.00027999746328155676,-0.00036107630503112904,-0.00029602255420477653,84.21568627450978,82.94187500000001,83.83,06/13/2001-06/15/2001
-0.00019473960154038503,-0.0002602210389159828,0.0,81.13432432432431,80.78775,81.11,06/18/2001-06/20/2001
-0.00013854640056198145,-0.0001416080568901352,0.0,75.78843373493974,75.79592592592593,75.77,06/21/2001-06/25/2001
-0.0002363491402329523,5.18665820069113e-05,0.0,74.08321839080457,75.46278985507249,74.79,06/26/2001-06/28/2001
-6.379540888879848e-05,-0.0001482941021620066,0.0,69.48670025188923,69.88652173913043,69.11,06/29/2001-07/03/2001
-8.56345058218995e-05,0.00010147166098222397,0.0,68.07310650887571,68.021875,68.32499999999999,07/05/2001-07/09/2001
-0.00014952090542969996,4.595348746228509e-05,0.0,64.03147424511542,63.210111607142856,63.59,07/10/2001-07/12/2001
-4.981651762279363e-05,-2.8364360201155837e-05,0.0,60.225150905432585,59.27861111111111,59.43,07/13/2001-07/17/2001
0.00016292627508891186,0.00014749423726183973,0.0,60.27260714285719,60.06152777777778,60.165,07/18/2001-07/20/2001
2.188389746125475e-05,-9.690869702416355e-05,0.0,63.76889434889425,63.66125000000001,63.85,07/23/2001-07/25/2001
