log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
-9.38915227159506e-07,-7.725439100267389e-19,0.0,104.90822351252609,104.66953125,104.9375,01/02/1998-01/08/1998
-4.297773393202333e-06,-4.738712605102248e-05,0.0,101.84402090770016,101.8087169650469,101.75,01/09/1998-01/15/1998
-2.8418535423416884e-05,-7.49732067594176e-06,0.0,102.21507259296995,100.47265625,100.625,01/16/1998-01/23/1998
-2.5886805669215006e-06,-1.3183724605929833e-05,0.0,98.06570184426229,99.03231707317073,98.5625,01/26/1998-01/30/1998
-1.0323304710024295e-05,-5.073448854255536e-06,0.0,99.31612295709908,98.90361987818383,99.25,02/02/1998-02/06/1998
2.221077321668326e-05,1.6849228574926407e-06,0.0,101.39523887434555,102.09246823286051,102.25,02/09/1998-02/13/1998
-9.459435442024322e-07,1.9450306446773853e-05,0.0,103.08636747144341,103.18632138409535,103.1875,02/17/1998-02/23/1998
-3.8005161717996285e-06,-1.219030456935309e-17,0.0,103.92965108751942,104.16812548853571,104.25,02/24/1998-03/02/1998
-2.0361029449914076e-05,-4.9158892890935914e-06,0.0,99.8873101184346,100.4099961079398,99.6875,03/03/1998-03/09/1998
2.0104689230158927e-05,4.2783777523154415e-05,0.0,99.05963568486096,99.2872159090909,99.3125,03/10/1998-03/16/1998
3.198718566754318e-07,-6.227627574587628e-18,0.0,101.91856207879731,102.09683093743115,102.125,03/17/1998-03/23/1998
5.138562258831268e-06,5.4519201274987424e-06,0.0,104.56983839050132,104.45567299396032,104.625,03/24/1998-03/30/1998
1.0025365774047948e-05,-5.175984048155566e-06,0.0,105.06029721199369,104.54353085154827,104.875,03/31/1998-04/06/1998
2.5130473511627026e-06,1.7668094767579078e-06,0.0,105.40816360489883,105.1080127942262,105.25,04/07/1998-04/14/1998
5.070248186723168e-05,-1.0227352016200581e-05,0.0,109.88207211289487,108.88486154649948,108.625,04/15/1998-04/21/1998
-1.020734096542489e-05,-5.061655802742075e-18,0.0,116.69803479381443,116.54091775599127,116.875,04/22/1998-04/28/1998
9.908430761353957e-06,1.1269622364927935e-05,0.0,116.88271898803046,116.63623511904763,116.6875,04/29/1998-05/05/1998
