log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
1.143237554082559e-07,3.547342357681641e-07,0.0,27.322290293306047,27.17013868158056,27.42,09/21/2010-09/27/2010
1.1209927812047297e-07,6.704069757112385e-07,0.0,28.103244060484094,28.190243654252384,28.21,09/28/2010-10/04/2010
3.408912725150344e-07,5.140490723492408e-07,0.0,28.552585453191,28.478872232215522,28.545,10/05/2010-10/11/2010
4.7066323471285857e-07,-1.3362853631727338e-08,0.0,30.87070205600148,31.41208560616018,31.22,10/12/2010-10/18/2010
-1.8399777143378272e-07,-1.6607372351233784e-07,0.0,30.369517810429933,30.515529764847663,30.45,10/19/2010-10/25/2010
4.3192364925432304e-07,5.606292596039113e-07,0.0,31.79169157729304,31.850749543217976,31.81,10/26/2010-11/01/2010
4.712307031043364e-07,6.142683229572939e-07,0.0,33.74365162228847,33.26539419139223,33.5,11/02/2010-11/08/2010
-6.539934122748491e-07,-4.6920859028967084e-07,0.0,33.268280859267335,32.81656223395662,33.08,11/09/2010-11/15/2010
4.7155261153631835e-07,1.400825111092964e-07,0.0,32.77218952573961,33.1062480256024,32.51,11/16/2010-11/22/2010
-5.198289939791806e-09,-1.16262671048579e-18,0.0,33.51630626240586,33.565496913758565,33.53,11/23/2010-11/30/2010
4.264612782805721e-07,-1.541411366400297e-07,0.0,34.66890347517386,34.70644234779844,34.6,12/01/2010-12/07/2010
-1.9737314158586218e-07,5.431403553646279e-07,0.0,35.14541018804178,34.88359398919651,35.02,12/08/2010-12/14/2010
-2.7828297598508864e-07,-1.4740995695129997e-07,0.0,33.11609272629145,33.19041091387974,33.1,12/15/2010-12/21/2010
-7.794663744968763e-08,1.8912928282432787e-07,0.0,33.78377744813842,33.803935130227515,33.78,12/22/2010-12/29/2010
-2.308323620835124e-07,1.9613132893808753e-07,0.0,33.16188574778791,32.78057420912465,32.92,12/30/2010-01/05/2011
-1.4641051687963892e-08,4.7141028098057634e-07,0.0,32.8619856169028,32.83069664019378,32.88,01/06/2011-01/12/2011
-2.911562706168081e-07,-2.4504076283395744e-08,0.0,32.86744357435068,32.87249265483351,32.9,01/13/2011-01/20/2011
5.63356755509535e-07,6.9535407756256e-07,0.0,32.99308349269329,33.72554131070248,32.42,01/21/2011-01/27/2011
2.423611618549219e-07,-5.140097070182418e-08,0.0,34.86848545520519,34.552269941803985,34.62,01/28/2011-02/03/2011
-2.544369254279775e-07,-7.567635146064199e-08,0.0,35.743992479173635,35.77474972096471,35.85,02/04/2011-02/10/2011
-3.884169701562974e-07,3.481239653626916e-19,0.0,34.2337814957841,34.06280850946108,34.2,02/11/2011-02/17/2011
-5.193714217961809e-07,3.602053502570774e-08,0.0,31.54671686702235,31.83404710794144,31.14,02/18/2011-02/25/2011
-2.811649993566484e-07,-7.408508797241299e-07,0.0,30.166247123315145,30.16147626746622,30.05,02/28/2011-03/04/2011
4.6309374199401256e-07,2.8749692459818193e-07,0.0,34.89506316850996,34.591217889815454,34.83,03/07/2011-03/11/2011
-2.440550837969958e-08,5.223083127191008e-07,0.0,33.531482494353156,33.58618586110075,33.57,03/14/2011-03/18/2011
6.986401914884062e-07,1.0842953875028824e-06,0.0,35.573472651406036,35.511537497434375,35.49,03/21/2011-03/25/2011
9.015099281421331e-08,-2.649509581751237e-18,0.0,37.49793525115547,37.59643157821924,37.48,03/28/2011-04/01/2011
1.102659966849168e-07,6.868780791601812e-08,0.0,38.14308890974966,37.62795650843337,37.65,04/04/2011-04/08/2011
-2.2315797609368073e-09,-1.509217428495271e-07,0.0,38.31069435837192,38.441055798875794,38.35,04/11/2011-04/15/2011
3.596903467096435e-07,1.6652192594479567e-07,0.0,39.856372187604,39.877620735607394,40.42,04/18/2011-04/25/2011
-2.4166638280754064e-07,5.14926629692585e-07,0.0,39.90500317047907,39.67754367594307,39.75,04/26/2011-05/02/2011
-3.885734465013027e-07,-9.952123658163804e-07,0.0,38.20076536134368,38.17964348560473,38.15,05/03/2011-05/09/2011
-6.996193347900827e-07,-4.843479046665144e-07,0.0,37.971099456855555,38.141731153885246,38.33,05/10/2011-05/16/2011
-1.56120376780639e-07,2.892354452585251e-08,0.0,36.18848829316404,36.15365863013695,36.19,05/17/2011-05/23/2011
3.481614092522087e-07,-4.387911956211998e-07,0.0,35.98923594327332,35.97323814307428,35.96,05/24/2011-05/31/2011
-7.662899584137725e-07,-1.425004480073807e-07,0.0,35.0115343315591,35.09773598249893,35.03,06/01/2011-06/07/2011
4.683732216755356e-07,6.482365582147001e-07,0.0,34.20635220610406,33.94522141778576,33.885,06/08/2011-06/14/2011
-1.633639086961629e-08,-7.840916388942484e-08,0.0,34.261728846547406,34.532868097103204,34.27,06/15/2011-06/21/2011
2.343127419485745e-07,7.310410558789979e-07,0.0,35.60167215274895,35.12010275999252,35.46,06/22/2011-06/28/2011
5.761112732488164e-07,6.703824320435318e-07,0.0,36.60497169262785,36.57130425870981,36.6,06/29/2011-07/06/2011
-1.622063465931385e-07,2.602881566849935e-07,0.0,37.86065677705423,37.5964640141508,37.7501,07/07/2011-07/13/2011
-4.545221132611092e-07,6.746263743470859e-08,0.0,37.43693220961662,37.504625175869776,37.49,07/14/2011-07/20/2011
-1.250034898181484e-07,-3.490293284989824e-07,0.0,36.4996025196559,36.85615309843807,36.615,07/21/2011-07/27/2011
-7.041101202511206e-07,-2.5274608233314876e-07,0.0,33.885766359527295,33.984747952294015,33.92,07/28/2011-08/03/2011
-4.702133765648153e-07,1.7812819330183244e-08,0.0,29.83489969270966,29.44403817957769,29.54,08/04/2011-08/10/2011
2.5698730612475715e-07,7.767451578233363e-07,0.0,30.654085646480976,30.740826504351965,30.73,08/11/2011-08/17/2011
-3.736074215727486e-07,-4.5497987028619154e-07,0.0,27.130099859000097,26.896012792574986,27.05,08/18/2011-08/24/2011
5.285473324015282e-07,-1.587213428919804e-07,0.0,28.669964550559104,28.947062575222812,28.81,08/25/2011-08/31/2011
-3.707100345417086e-07,-1.419055590038574e-07,0.0,28.061770931998275,28.309962953354457,28.22,09/01/2011-09/08/2011
5.46046553328131e-07,6.21587906094691e-07,0.0,28.99652333466091,28.821573765901398,29.025,09/09/2011-09/15/2011
-1.1616142947410865e-06,-1.736127962745756e-07,0.0,28.04822540223091,28.98851022383171,28.455,09/16/2011-09/22/2011
2.4004800231798876e-07,8.56432534451856e-07,0.0,27.1248955572715,27.28840327781904,27.04,09/23/2011-09/29/2011
2.3686973861149027e-07,3.2629497314434376e-07,0.0,25.836354305947992,25.78099348104128,25.76,09/30/2011-10/06/2011
2.1212160548635588e-07,8.200520232798393e-07,0.0,28.11852712672098,28.25455413848369,27.97,10/07/2011-10/13/2011
-4.0080677743310437e-07,-5.612873098157045e-07,0.0,25.69610329544081,26.049693814852997,25.57,10/14/2011-10/20/2011
2.3074366578447538e-07,1.452888615118256e-07,0.0,27.022987440444687,27.235839722240804,27.01,10/21/2011-10/27/2011
1.7108981381556823e-07,4.3371459320146093e-07,0.0,27.12308285886534,27.21806470366684,27.09,10/28/2011-11/03/2011
-4.821234798872958e-07,3.389388608352041e-07,0.0,27.03104569046711,27.45307664521613,27.46,11/04/2011-11/10/2011
-2.0319726324034032e-07,-1.1281685102379458e-07,0.0,26.03067064571445,25.656036954650787,25.96,11/11/2011-11/17/2011
-1.5466708320116895e-07,-1.35095178462498e-07,0.0,25.858857857413106,25.83207342515279,25.84,11/18/2011-11/25/2011
1.0781913141524985e-06,-9.072127392627197e-08,0.0,29.591124423138766,29.013790153526756,29.02,11/28/2011-12/02/2011
1.443862366324182e-07,1.138434857058031e-07,0.0,31.920755757422715,31.807890150287392,31.89,12/05/2011-12/09/2011
-3.421064341282335e-07,-6.867001819489495e-07,0.0,31.076611379881633,31.380822633479777,31.02,12/12/2011-12/16/2011
2.0447376857021974e-07,5.652624180449443e-07,0.0,31.44649550957033,31.62250689554704,31.56,12/19/2011-12/23/2011
-1.4699823591576973e-07,-2.9522342452437104e-08,0.0,31.098704149785735,31.04825258118297,31.05,12/27/2011-01/03/2012
6.014889234626687e-07,1.32842544597465e-06,0.0,33.09392615739052,32.85797688308022,33.358000000000004,01/04/2012-01/10/2012
3.336394938237661e-09,5.697821829501809e-07,0.0,33.3893727765066,33.3887249947078,33.39,01/11/2012-01/18/2012
5.373020721645617e-07,8.611547630837477e-07,0.0,35.78601562877968,35.892855556289724,36.48,01/19/2012-01/25/2012
6.600167301068313e-08,-3.8111675987451436e-07,0.0,37.24529164028789,36.920377542280335,37.05,01/26/2012-02/01/2012
2.6024279936708793e-07,3.204291847214349e-07,0.0,38.75280005619985,39.0303704733864,38.63,02/02/2012-02/08/2012
-3.5319639938020797e-07,-1.738788131060236e-07,0.0,38.72974296904334,38.60407986270796,38.76,02/09/2012-02/15/2012
3.547394985834894e-07,3.336868395089046e-07,0.0,40.02614687492651,40.10294447381041,40.05,02/16/2012-02/23/2012
2.306508266603887e-08,3.1885279964221447e-07,0.0,39.470478964720975,39.409842473883785,39.43,02/24/2012-03/01/2012
-2.0485877045423575e-07,-1.7167525667727056e-07,0.0,38.52420876037397,38.86170902945548,38.55,03/02/2012-03/08/2012
-3.7891410492660994e-08,-2.4594185349131166e-07,0.0,39.57927760050819,39.47810523419353,39.6,03/09/2012-03/15/2012
5.317927886080423e-07,5.252633692923661e-07,0.0,39.85687880447432,40.57114071896643,39.33,03/16/2012-03/22/2012
