log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
0.0004311725777726417,6.1257422745431e-18,0.0,88.94373134328362,88.98666666666665,89.0,02/26/2001-03/02/2001
0.00017895549901218027,0.00022814030226814882,0.0,96.0801967213114,96.37124999999999,96.5,03/05/2001-03/09/2001
-0.0004659129443538131,-0.00012098134442959717,0.0,89.5182231404959,88.56700000000001,89.05,03/12/2001-03/16/2001
2.63918752179144e-06,0.00014233302630529702,0.0,86.21279279279277,84.8725,86.7,03/19/2001-03/23/2001
-0.0005263397333238772,-0.0005442958322830798,0.0,83.26028248587573,82.60607142857143,83.05,03/26/2001-03/30/2001
-5.129345526962621e-06,-9.893344823930228e-18,0.0,77.10217194570139,77.01510869565217,76.9,04/02/2001-04/06/2001
0.0001549280065196424,-0.00012454905670295275,0.0,83.38021008403352,83.72121951219513,83.42,04/09/2001-04/16/2001
5.6371803554181066e-05,0.00045855187869845365,0.0,83.94645320197047,84.47843750000001,84.12,04/17/2001-04/23/2001
0.0002841380221707845,-0.00013137514852805683,0.0,89.81537444933922,86.720625,91.35,04/24/2001-04/30/2001
-0.0002015816313420795,-3.815864209835208e-05,-0.00011670046638783026,86.5060477453581,86.4239194139194,85.9,05/01/2001-05/07/2001
0.0001117876457981179,0.00012096896690827798,0.0,86.21211538461542,86.55846153846156,86.61,05/08/2001-05/14/2001
0.00017695629243996358,0.0002543040404543641,0.0,92.88532558139535,94.08413194444444,93.73,05/15/2001-05/21/2001
-0.00021064059624778457,-0.00015362982801612863,0.0,90.92489164086693,90.3094476744186,90.74,05/22/2001-05/29/2001
8.722824675666018e-05,-7.6404785836335e-05,0.0,88.63800000000002,87.81125,88.66,05/30/2001-06/05/2001
-9.8655711191379e-05,-0.00019469373160785347,0.0,84.51821656050953,84.65534782608697,84.2,06/06/2001-06/12/2001
-0.0002704279777015383,-0.00012626715929999757,-0.00011877189870852288,83.11154761904756,83.15699999999998,82.88,06/13/2001-06/19/2001
-3.855048678786132e-05,0.00014300736677082265,0.0,76.54941649899389,76.62738095238095,76.19,06/20/2001-06/26/2001
-0.00017195643003836624,-0.0001304418414379864,0.0,70.64014308426071,70.77290178571431,70.15,06/27/2001-07/03/2001
-7.729089551262563e-05,7.372021839955825e-06,0.0,66.45474600870828,66.68210317460316,66.5,07/05/2001-07/11/2001
-7.769359866534252e-05,-0.00035164604995408975,0.0,60.27160085378873,59.480000000000004,59.49,07/12/2001-07/18/2001
0.00013276781997118898,0.00018727568933927746,0.0,62.83507442489846,62.65242857142857,63.06,07/19/2001-07/25/2001
-9.310393182717582e-05,-0.00014451156881419063,0.0,65.25153392330381,65.6232695652174,65.05,07/26/2001-08/01/2001
-0.0002010829752920353,-0.00013668022065756077,0.0,61.0780871670702,61.92016666666667,61.63,08/02/2001-08/08/2001
0.000179219374616919,0.00017032981579674257,0.0,59.040765306122466,58.727410714285725,58.48,08/09/2001-08/15/2001
-8.417955147341254e-05,-0.00011513809237851031,0.0,61.074481546572954,61.15506538461538,61.01,08/16/2001-08/22/2001
-0.00011401363968000243,1.992133666657401e-05,0.0,58.39697788697788,58.72582236842104,58.7,08/23/2001-08/29/2001
-1.6592203736988878e-05,-7.326653315040685e-05,0.0,56.024803149606306,56.0269417475728,56.07,08/30/2001-09/06/2001
-0.00036802719832242174,-0.0005637453938979154,0.0,51.62704198473284,50.92792857142857,52.45,09/07/2001-09/19/2001
-9.851375022651371e-05,8.86625446909419e-05,0.0,45.471664050235425,45.81979166666666,45.94,09/20/2001-09/26/2001
0.00017706945989868066,0.00016801139984180873,0.0,45.56075999999999,45.790590062111804,45.885000000000005,09/27/2001-10/03/2001
0.00015638761337022055,0.0001459411142102493,0.0,50.5252614896989,50.21953488372093,50.25,10/04/2001-10/10/2001
-3.560709770172313e-05,-1.690388470747398e-05,0.0,52.9247328244275,52.900919165580184,53.0,10/11/2001-10/17/2001
6.723610635907532e-05,0.00013664218216270592,0.0,53.74925925925922,52.90451612903226,53.92,10/18/2001-10/24/2001
7.157213348782394e-05,3.970572951884085e-06,0.0,59.49514800514796,61.220113960113956,58.8,10/25/2001-10/31/2001
-6.096043875770169e-06,-1.8978138938248232e-05,0.0,54.90218424962858,54.90982142857142,54.77,11/01/2001-11/07/2001
-4.293543467524784e-05,-2.2919618591420754e-05,0.0,58.0700107066382,58.760748299319715,58.27,11/08/2001-11/14/2001
4.724322360579668e-05,7.641603983582263e-06,0.0,51.404910638297885,50.0911,50.6,11/15/2001-11/21/2001
6.0452207875138025e-05,1.803723167859956e-05,0.00018201686815537573,54.1247919143877,54.04618421052632,54.18,11/23/2001-11/29/2001
4.248119008947425e-05,1.1647632492448348e-05,0.0,57.413803552769075,57.59555128205129,57.0,11/30/2001-12/06/2001
