Month,g_median,mean,median
1998-10,0.03159983294984226,1.3336343438226288,0.040357132218272584
1998-11,0.016936333840586446,0.027534582597673923,0.01132462165253636
1998-12,0.022159983754060395,0.016716751075523232,0.0224301629854515
1999-01,-0.0014142320720138297,0.007361301188409561,-0.0013577734604603596
1999-02,-0.01000241671542036,0.0021723211560591266,-0.011745997299295985
1999-03,0.014712117416603984,0.013082949333523584,0.013245226750020723
1999-04,0.01824938281062879,0.0015726312110235583,0.026114880596324268
1999-05,-0.02165331149027189,-0.021289876837062002,-0.027482860583021677
1999-06,-0.005669725440489953,0.000342685326053007,-0.001992023180555658
1999-07,-0.007905060202465997,-0.006271129515504202,-0.008959741371471869
1999-08,-0.003973502798559199,0.006711818105730688,-0.01453630049285013
1999-09,0.009861843940467076,0.014236655373641004,0.010531452052341734
1999-10,-0.006383077105848872,-0.004411963225769332,-0.004800009216031893
1999-11,0.005348982362679357,0.009205788920802895,0.0009647854100989033
1999-12,-0.009618554455250315,-0.004861578541538945,-0.011897822039668542
2000-01,-0.0066480302189474245,-0.013641031675093488,0.003949335694736524
2000-02,-0.005531184137365229,0.004453981502684433,-0.015365514838710034
2000-03,-0.0014795626957402888,0.0004912850110405828,-0.005946499187726303
2000-04,-0.010974357704992619,-0.01115632898505708,-0.018054652911816706
2000-05,-0.002902790191916183,-0.0028214740291989757,-0.00221111998196552
2000-06,-0.011135845023837817,-0.014363350239894213,-0.006477617779817709
2000-07,-0.009640214658326771,-0.010381968238912227,-0.0059329565200748995
2000-08,0.010518375336363218,0.01568801423850191,0.011579947430959418
2000-09,-0.021019619519018883,-0.005027061461093863,-0.026028180978026595
2000-10,-0.020408755793609585,-0.008025859286568397,-0.018860230841522014
2000-11,-0.02020593675854144,-0.013246059657640101,-0.013793322132335873
2000-12,-0.007448388312227096,-0.019521361537181207,-0.005727207256645822
2001-01,-0.0050960697101287275,0.005845039285643442,0.008620743043906955
2001-02,-0.031258937902327456,-0.0274092607694294,-0.020943173845243135
2001-03,-0.014359298541334605,-0.00481156658141407,-0.011695196165577907
2001-04,0.003216437663752315,0.02173392402870328,-0.0003889888630222234
2001-05,-0.005019457102457791,0.0006066473614952116,-0.005534322620484885
2001-06,-0.005733464634240586,-0.004837132991329538,-0.013465549996588206
2001-07,0.006163206306850238,-0.005909152611888003,0.017347045979192836
2001-08,-0.02342950580620564,-0.016241015785137976,-0.024097551579060416
2001-09,-0.02449230120926825,-0.022049437460815172,-0.032131278182793294
2001-10,0.0024998456785435387,0.003603020774882371,0.0
2001-11,0.0100755708916761,0.02425484686417572,0.015482364148377094
2001-12,-0.006196326196211982,-0.0010281989498874676,-0.011612129148391041
2002-01,-0.004676105741069142,0.011588261206883357,-0.012727444532098349
2002-02,0.003604150484182395,0.0006298820987726187,0.00535783907035207
2002-03,-0.002481482869076618,0.0003834107320089462,-0.00912140186287571
2002-04,0.0007421621727424171,0.005156937434494562,-0.005462661329317383
2002-05,0.008678698271737229,0.006231359179247448,0.009836448747322219
2002-06,-0.007953306959463826,-0.008237358266966891,-0.009471364332612918
2002-07,0.003735660394806782,-0.003742234190295469,0.016138912773228105
2002-08,0.0017363422021811187,0.0014244415553729924,0.0025592969081247603
2002-09,0.00448436884857417,0.0054888623260129984,0.0007484079612847435
2002-10,0.007426491951001738,0.005835102546076431,0.00950381996264458
2002-11,0.00767984484299214,0.01191338231209588,0.00819991891416004
2002-12,-0.005305637166500418,-0.010798729493561365,-0.003589057239817244
2003-01,0.008327700146940935,0.005572968906369783,0.010552977035929688
2003-02,0.00018967061713908142,-0.00017052354560492044,0.001889513979991437
2003-03,0.0076080998362342365,0.009927585684317012,0.006615239118719183
2003-04,-0.0005195095715890046,0.0035059027644802204,0.007515969381773266
2003-05,0.005641902696215129,0.010439038454565671,0.005827435687967521
2003-06,-0.0001577100874308104,0.001344813272336413,-0.001470775357484343
2003-07,0.005714494019039613,0.0055093076823343416,0.005028384296576859
2003-08,0.003947829968123379,0.004888014472535422,0.0026252038129642406
2003-09,0.005517749174618811,0.003822750178466913,0.0048212627576120545
2003-10,0.009596985298853476,0.00515504283330754,0.006395690998082829
2003-11,-0.0038008407573980668,-0.002962944015005452,0.00018923062062282402
2003-12,0.000514849740748124,-1.720785386991581e-05,-0.0032370370770410575
2004-01,-0.0025450006166558054,-0.0032559618746493763,-0.0011848768551873585
2004-02,-0.003134046033716536,-0.006705359434034085,0.00021814415328205627
2004-03,0.00046341941523235383,0.0002785144816872385,-0.006763874183650585
2004-04,0.004153472986952413,0.0023414401378664,0.001087525924613437
2004-05,0.0030459649684701435,0.0012965464350897064,0.0016573436846299466
2004-06,0.005211693285613999,0.005993323413692255,0.006218442234584951
2004-07,-0.018333122169365133,-0.015765590247568764,-0.02217719197241239
2004-08,-0.002559610212158736,-0.00014189657540672379,-0.0023431440955393617
2004-09,0.00018152650944074962,0.0026190113936056503,-0.002880740388913776
2004-10,-0.003073168225881279,-0.00788774427051648,-0.004064013618288292
2004-11,0.004995836228572487,0.005995191371034246,0.002056078853348063
2004-12,0.006006292639892213,0.006670685953897116,0.0037249030727766904
2005-01,-0.0009615583147762214,-0.003072797290700697,0.0031195143304775675
2005-02,-0.0018999729987679709,-0.010567124820479635,-0.002000829565583763
2005-03,-0.00042790475604345245,-0.00030211062079189154,0.0022707953004370536
2005-04,-0.0004927935755310638,-0.0023053972331101226,-0.002414062802243821
2005-05,0.00298909926013105,0.0034916725242251203,0.0033793047734829765
2005-06,-0.0011542607408195566,-0.0024968964067839934,-0.003391120537623137
2005-07,0.013223318548354046,0.015143911782424618,0.010350003583088335
2005-08,-0.002085413181387734,-0.002845064807222794,-0.0064015537130269855
2005-09,-0.00204800606650203,0.0024172886634397286,-0.001150063368277852
2005-10,-0.002300094095515787,-0.006017068003707167,-0.00502357723500056
2005-11,0.007284537021527916,0.009935972272550922,0.007974126281314265
2005-12,-0.0017466149211006648,-0.0007424386068216054,-0.0020222048949386263
2006-01,-0.0029691812159788975,-0.0032122646128417017,-0.00566168764013928
2006-02,-0.0028503830737245787,-0.008908962891449821,-0.0055052963072378044
2006-03,-0.0016823401185037392,-0.0012962128884852378,0.0
2006-04,-0.0013397516433962323,-0.0013222154798598791,-0.0002727198455272273
2006-05,-0.0005498554777470131,-0.0013280788585202383,-0.004644498347540283
2006-06,0.0044147771635436464,0.004765556406110569,0.002864905254629201
2006-07,-0.00970234494594202,-0.01780783633929303,-0.010495151720022751
2006-08,0.0011953515506704503,0.005622289640020607,-0.0003575898610458273
2006-09,0.006005395057086469,0.0020079148624383937,0.003990417307360404
2006-10,0.0058906214658331875,0.00805957606705199,0.005991198690757144
2006-11,0.002154020641286033,0.002665033215170474,0.0014107925992582044
2006-12,0.002060557785160964,-0.00044731536473952726,0.003553126777244231
2007-01,-0.005297494974131813,-0.004040634037120898,-0.008865950071406514
2007-02,0.002814687515632141,0.002720295396771182,0.0015455181018879675
2007-03,0.0006518085492150409,0.0009708433683581378,0.0024214618379337803
2007-04,0.01193141853429168,0.02215359382153996,0.010743309426567881
2007-05,0.006745525093027025,0.006021860450925235,0.008096147672415236
2007-06,-0.001741523518469465,-0.0011248318677412833,-0.002879843582267882
2007-07,0.002306390878361037,0.00917608397258123,-0.0031921240800838716
2007-08,0.002596873095986035,-0.0019657524773588576,-0.00307767621157037
2007-09,0.006466904553290899,0.007794560244908287,0.00657478551593372
2007-10,0.0009029351750019406,-0.0022703656657988773,0.0038973849295871658
2007-11,0.002751010019931758,0.0013384630169667657,0.004503200084270467
2007-12,0.0006029070167474554,0.0017629423224051824,-0.0027219748187236013
2008-01,-0.013024314176041982,-0.014689051209634665,-0.014254541254273851
