Date,Open,High,Low,Close,Adj Close,Volume
11/1/2008,21.013,23.975,10.555,13.588,13.588,910779000
12/1/2008,12.386,14.245,10.05,13.057,13.057,876945000
1/1/2009,13.2,13.998,10.5,12.877,12.877,513226000
2/1/2009,12.799,15.3,11.965,14.832,14.832,491169000
3/1/2009,14.516,19.768999,13.626,17.66,17.66,497328000
4/1/2009,17.431,23.662001,17.101999,23.290001,23.290001,443310000
5/1/2009,23.399,26.421,22.955,26.379999,26.379999,308411000
6/1/2009,26.819,31.025,26.554001,30.108999,30.108999,461258000
7/1/2009,30.278999,36.848999,26.802999,34.813999,34.813999,470769000
8/1/2009,35.462002,36.000999,31.851,33.006001,33.006001,280621000
9/1/2009,32.791,40.799999,31.649,39.105,39.105,402071000
10/1/2009,39.073002,43.990002,35.303001,37.792,37.792,615143000
11/1/2009,37.950001,44.325001,36.911999,43.374001,43.374001,331072000
12/1/2009,43.862999,44.099998,39.456001,41.123001,41.123001,242746000
1/1/2010,41.598,47.025002,38.466,41.171001,41.171001,525709000
2/1/2010,41.778,51.868999,41.681,51.868,51.868,319521000
3/1/2010,52.008999,62.849998,51.250999,59.700001,59.700001,411688000
4/1/2010,60.366001,71.800003,59.674999,68.896004,68.896004,281771000
5/1/2010,69.696999,82.290001,62.5,73.209999,73.209999,371947800
6/1/2010,72.849998,78.589996,66.440002,68.080002,68.080002,263385000
7/1/2010,69.349998,81.989998,65.900002,81.410004,81.410004,247913200
8/1/2010,83.029999,88.32,76,78.43,78.43,194925300
9/1/2010,80.440002,107.190002,79.900002,102.620003,102.620003,206571300
10/1/2010,103.459999,113.779999,95.120003,110.010002,110.010002,295602400
11/1/2010,111.760002,115.040001,103.110001,105.050003,105.050003,203996700
12/1/2010,107.839996,112.080002,94.330002,96.529999,96.529999,171935200
1/1/2011,97.949997,109.919998,97.580002,108.629997,108.629997,142380600
2/1/2011,116.389999,131.630005,112.949997,121.160004,121.160004,140716100
3/1/2011,119.720001,138.529999,117,137.809998,137.809998,146350700
4/1/2011,138.449997,156.039993,136.020004,148.520004,148.520004,176754800
5/1/2011,149.929993,150.5,124.660004,135.710007,135.710007,171065000
6/1/2011,135,140.25,114.139999,140.130005,140.130005,225082800
7/1/2011,139.440002,165.960007,137.699997,157.070007,157.070007,173176100
8/1/2011,161.699997,161.899994,125.110001,145.779999,145.779999,257089500
9/1/2011,145.029999,150.460007,100.949997,106.910004,106.910004,200960700
10/1/2011,104.709999,147.679993,102,140.179993,140.179993,208090900
11/1/2011,133.369995,144.940002,118,130.990005,130.990005,110951700
12/1/2011,130.149994,137.210007,110.690002,116.470001,116.470001,109872300
1/1/2012,120,132.25,117.169998,127.519997,127.519997,123227800
2/1/2012,129.809998,142.490005,126.059998,136.699997,136.699997,135656900
3/1/2012,137.979996,154.149994,131.399994,145.770004,145.770004,118192200
4/1/2012,144.630005,152.850006,128.940002,132.699997,132.699997,103661400
5/1/2012,132.649994,135.740005,115.029999,117.769997,117.769997,91268800
6/1/2012,115,124.800003,107.5,114.980003,114.980003,79031200
7/1/2012,115.07,124.199997,99.709999,120.519997,120.519997,104982800
8/1/2012,122.050003,134.710007,110.129997,111.440002,111.440002,124726900
9/1/2012,112.360001,117.199997,106.599998,116.889999,116.889999,116676200
10/1/2012,114.470001,116.800003,105.940002,106.730003,106.730003,95693900
11/1/2012,107.360001,108.080002,90.550003,96.309998,96.309998,115794000
12/1/2012,96.93,102.5,85.959999,100.290001,100.290001,95033800
1/1/2013,103.330002,114.879997,99.32,108.300003,108.300003,89282600
2/1/2013,108.860001,109.029999,87.540001,90.760002,90.760002,96689100
3/1/2013,90,93.209999,83.309998,87.699997,87.699997,76901900
4/1/2013,87.82,92.739998,82.980003,85.849998,85.849998,91608800
5/1/2013,85.849998,100.68,84.449997,96.639999,96.639999,97564200
6/1/2013,97.040001,103.610001,88.080002,94.599998,94.599998,73232600
7/1/2013,95.349998,133.350006,88.889999,132.309998,132.309998,115749200
8/1/2013,133.649994,143.119995,132.179993,135.529999,135.529999,70206100
9/1/2013,137.889999,155.800003,132.309998,155.179993,155.179993,68579600
10/1/2013,155.300003,169.75,141.520004,160.800003,160.800003,104118900
11/1/2013,162.990005,169.550003,142.699997,166.570007,166.570007,67712000
12/1/2013,167.139999,181.25,163.309998,177.880005,177.880005,64819700
1/1/2014,177.490005,185.5,155.210007,156.5,156.5,86043400
2/1/2014,156.259995,180.479996,148.600006,170.929993,170.929993,82381900
3/1/2014,168,189.339996,144.160004,152.270004,152.270004,104711500
4/1/2014,155.199997,167.360001,140.660004,153.850006,153.850006,118704800
5/1/2014,154.589996,170.789993,148.440002,165.809998,165.809998,63761700
6/1/2014,166.5,188.660004,160.800003,186.809998,186.809998,60638100
7/1/2014,188.050003,229.600006,176.690002,216.050003,216.050003,82802100
8/1/2014,216.320007,222.130005,210.100006,214.520004,214.520004,47274500
9/1/2014,215.270004,231.410004,208.350006,218.229996,218.229996,71106100
10/1/2014,218,242.619995,194.309998,238.770004,238.770004,101320300
11/1/2014,239.179993,251.990005,233,245.110001,245.110001,58560900
12/1/2014,242,242,217.5,227.970001,227.970001,57350400
1/1/2015,229.460007,234.669998,212.820007,217.919998,217.919998,57366100
2/1/2015,218.770004,220.830002,199.699997,203.75,203.75,72919900
3/1/2015,204.190002,218.559998,202.199997,208.399994,208.399994,54783200
4/1/2015,210.139999,223.949997,199.600006,200.279999,200.279999,76272500
5/1/2015,200.899994,206.899994,188.600006,197.399994,197.399994,74937100
6/1/2015,198.940002,214.220001,197.580002,199.080002,199.080002,52366500
7/1/2015,200.589996,210,162,172.660004,172.660004,120805200
8/1/2015,170.820007,179.059998,100,147.25,147.25,114004900
9/1/2015,142.929993,153.419998,130.770004,137.410004,137.410004,81062400
10/1/2015,138.320007,189.550003,135.309998,187.470001,187.470001,100293100
11/1/2015,185.399994,217.970001,185.389999,217.970001,217.970001,105963900
12/1/2015,213.389999,215.199997,188.330002,189.039993,189.039993,66986500
1/1/2016,181.289993,189.839996,154.529999,163.270004,163.270004,75009200
2/1/2016,160.270004,176.809998,139.610001,173.419998,173.419998,84882200
3/1/2016,175.690002,193.729996,169.279999,190.880005,190.880005,52139500
4/1/2016,188.789993,201,181.440002,194.300003,194.300003,48493000
5/1/2016,185.330002,185.509995,158.380005,178.539993,178.539993,113186600
6/1/2016,176.529999,179,155.279999,165.149994,165.149994,71995100
7/1/2016,165.240005,172.759995,155.279999,159.600006,159.600006,62674600
8/1/2016,159.800003,178.880005,158.619995,171.070007,171.070007,50138700
9/1/2016,171.850006,197.800003,171.770004,182.070007,182.070007,64074900
10/1/2016,182.839996,187.240005,171.889999,176.860001,176.860001,46807600
11/1/2016,176.75,177.350006,159.539993,166.949997,166.949997,45779000
12/1/2016,167.520004,173,160.789993,164.410004,164.410004,38069000
1/1/2017,166.300003,183,165.820007,175.070007,175.070007,39866200
2/1/2017,176.729996,188.539993,171.729996,174.130005,174.130005,46532600
3/1/2017,176.440002,178.860001,166,172.520004,172.520004,48068500
4/1/2017,173,188.600006,171.169998,180.229996,180.229996,46953100
5/1/2017,180.449997,193.740005,174.770004,186.100006,186.100006,61161100
6/1/2017,186.149994,192.380005,173.520004,178.860001,178.860001,53494400
7/1/2017,179.899994,230,179.630005,226.350006,226.350006,66002100
8/1/2017,227.139999,233.369995,213.529999,228.050003,228.050003,65495000
9/1/2017,228.259995,248,223.539993,247.690002,247.690002,51947600
10/1/2017,248.619995,274.970001,232.440002,243.940002,243.940002,67719400
11/1/2017,247.710007,252.899994,226.009995,239.320007,239.320007,68541900
12/1/2017,233.649994,242,225.5,234.210007,234.210007,43210000
1/1/2018,236.490005,265.769989,235.259995,246.919998,246.919998,54595300
2/1/2018,243.330002,257.559998,207.740005,252.339996,252.339996,66755700
3/1/2018,251.630005,270.579987,220.160004,223.190002,223.190002,64345500
4/1/2018,220.839996,257.299988,213.559998,250.899994,250.899994,54588100
5/1/2018,247.240005,284.220001,236.610001,242.559998,242.559998,102370600
6/1/2018,245.389999,273.609985,237.800003,243,243,81068700
7/1/2018,238.080002,274,236.279999,247.179993,247.179993,56176800
8/1/2018,234.990005,237.720001,207.949997,226.479996,226.479996,93961500
9/1/2018,225.089996,234.880005,208.5,228.679993,228.679993,46112100
10/1/2018,230.809998,231.169998,215.759995,216.350006,216.350006,7546700
