Date,Open,High,Low,Close,Adj Close,Volume
1/1/2017,115.800003,122.440002,114.760002,121.349998,118.073517,563122000
2/1/2017,127.029999,137.479996,127.010002,136.990005,133.291245,574968600
3/1/2017,137.889999,144.5,137.050003,143.660004,140.387177,561628400
4/1/2017,143.710007,145.460007,140.059998,143.649994,140.37738,373304100
5/1/2017,145.100006,156.649994,144.270004,152.759995,149.279861,653981800
6/1/2017,153.169998,155.979996,142.199997,144.020004,141.319901,684178100
7/1/2017,144.880005,153.990005,142.410004,148.729996,145.941574,422011900
8/1/2017,149.100006,164.520004,148.410004,164,160.925293,661069000
9/1/2017,164.800003,164.940002,149.160004,154.119995,151.824387,680374100
10/1/2017,154.259995,169.649994,152.460007,169.039993,166.522171,504291300
11/1/2017,169.869995,176.240005,165.279999,171.850006,169.290329,600663400
12/1/2017,169.949997,177.199997,166.460007,169.229996,167.30864,530833500
1/1/2018,170.160004,180.100006,164.699997,167.429993,165.529068,659487300
2/1/2018,167.169998,180.619995,150.240005,178.119995,176.097702,927894300
3/1/2018,178.539993,183.5,164.940002,167.779999,166.551392,713010900
4/1/2018,166.639999,178.940002,160.630005,165.259995,164.049835,666057900
5/1/2018,166.410004,190.369995,165.270004,186.869995,185.501602,620976300
6/1/2018,187.990005,194.199997,180.729996,185.110001,184.463074,527624500
7/1/2018,183.820007,195.960007,183.419998,190.289993,189.624954,393691400
8/1/2018,199.130005,228.869995,197.309998,227.630005,226.834473,700318900
9/1/2018,228.410004,229.669998,215.300003,225.740005,225.740005,678972000
10/1/2018,227.949997,233.470001,226.350006,232.070007,232.070007,76952300
