day,log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median
3/9/2018,7.60E-06,-0.000823091,-0.000212099,8911.296875,8998.065368,8900.275
3/10/2018,-0.00031336,-0.000307494,-0.000181662,9237.443611,9310.280875,9306.04
3/11/2018,0.000551882,0.000390701,0.000652686,9054.691806,8978.748333,8974.52
3/12/2018,-0.000285964,-0.000237378,0.000131225,9434.652083,9537.515,9534.585
3/13/2018,1.87E-05,-0.000124662,-0.000581514,9158.218125,9162.818778,9146.82
3/14/2018,-0.00074599,9.61E-05,9.37E-05,8773.869583,8733.94325,8726.27
3/15/2018,7.11E-05,0.000485101,-8.27E-06,8110.472238,8173.595714,8168.99
3/16/2018,1.07E-05,8.33E-05,-1.23E-06,8313.388264,8226.296667,8252.01
3/17/2018,-0.000292704,-0.00049292,-0.00035555,8082.144931,7997.672143,8126.025
3/18/2018,0.000305224,-0.000169311,6.44E-05,7678.867361,7713.447188,7673.52
3/19/2018,0.000288693,0.000390297,-0.000116758,8352.887569,8302.220357,8324.085
3/20/2018,0.000224866,0.000198159,-6.37E-05,8622.224722,8520.775476,8524.99
3/21/2018,-1.83E-05,4.35E-05,0.000178309,8979.037266,8964.808929,8964.88
3/22/2018,-0.000157906,-0.000104228,5.66E-05,8794.610972,8806.975,8718.14
3/23/2018,2.64E-05,-3.40E-05,0.000122949,8529.242917,8606.962143,8510.615
3/24/2018,-0.000216147,-0.000179406,6.38E-05,8861.907917,8891.604583,8888
3/25/2018,-5.42E-05,2.40E-05,0.000230431,8535.307708,8521.986338,8539.95
3/26/2018,-0.000240821,-0.000355377,-0.000220572,8209.631667,8175.504,8183.985
3/27/2018,-0.000315538,-6.30E-05,-6.27E-05,7967.128264,7957.927841,7948.255
3/28/2018,0.000111244,3.67E-05,9.57E-05,7916.005417,7902.051176,7904.755
3/29/2018,-0.000779802,-0.000860311,-0.000642864,7520.902639,7487.925,7501.105
3/30/2018,-0.000236508,0.000281732,-0.000765409,6889.467639,6856.927738,6869.745
3/31/2018,8.60E-05,-0.000280446,0.000360037,7005.309583,7006.536429,7020.055
4/1/2018,-0.000100467,-0.000701033,-0.000275627,6797.762847,6793.202083,6814.94
4/2/2018,0.000218071,0.000158515,0.000272895,6977.522292,6956.647321,6981.47
4/3/2018,0.000353608,0.000333156,0.000362497,7324.610556,7345.96375,7359.54
4/4/2018,-0.000601694,-0.000213153,-6.29E-05,7079.344236,7265.2965,7072.565
4/5/2018,1.20E-05,4.72E-05,2.82E-05,6758.535139,6775.198214,6768.905
4/6/2018,-0.000161967,0.000109539,0.000172279,6650.379792,6609.49553,6611.5
4/7/2018,0.000275612,-3.92E-05,-0.000172517,6890.145764,6866.868409,6868.245
4/8/2018,9.68E-05,0.000306711,0.000239863,6988.610764,6993.309,6982.215
4/9/2018,-0.000295696,0.000223895,4.91E-05,6891.936875,6736.196944,6760.325
4/10/2018,4.42E-05,-2.12E-05,-1.61E-05,6778.705,6755.860833,6758.105
4/11/2018,0.000132988,0.00013008,1.46E-06,6878.898472,6888.167333,6862.215
4/12/2018,0.000917994,0.000226238,0.000260627,7333.082847,7618.209375,7616.55
4/13/2018,1.78E-06,-0.000110103,7.93E-05,7992.999653,8044.302778,8057.75
4/14/2018,9.83E-05,-0.000226311,-0.000137709,8011.625347,8014.835,8010.095
4/15/2018,0.00029523,9.29E-06,0.00013142,8212.986875,8198.625,8279.995
4/16/2018,-0.000258977,-0.000339493,-6.15E-05,8081.603403,8050.036,8054.3
4/17/2018,-0.000150379,-0.000116252,-0.000185168,8037.412292,8089.714464,8059.695
4/18/2018,0.000225955,8.14E-05,0.000184084,8055.495139,8098.080446,8097.69
4/19/2018,8.83E-05,0.000168407,0.000254216,8212.818056,8210.769583,8217.75
4/20/2018,0.000456251,-5.96E-06,0.000159409,8442.82,8432.926731,8483.315
4/21/2018,7.26E-06,-2.71E-05,0.000193242,8800.505903,8799.605897,8794.96
4/22/2018,-0.000102267,-0.000101945,0.000240934,8889.552153,8885.2925,8889.86
4/23/2018,0.000123182,2.14E-05,0.000189157,8894.929653,8893.664487,8904.98
4/24/2018,0.000558738,0.000593611,0.000447807,9311.589722,9341.8755,9299.99
