day,log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median
04/12/2013,4.330996438214742e-05,-1.7112035989986996e-06,0.0,45.66060759493665,45.648076923076914,45.64
04/15/2013,-4.410292831059496e-05,-0.0001115336906837095,0.0,45.625349999999926,45.488269230769234,45.51
04/16/2013,-9.393314178242079e-06,-3.975824813615072e-06,0.0,45.58164588528676,45.604,45.57
04/17/2013,-4.6978739736348616e-05,-3.858474172612111e-05,0.0,44.32320099255582,44.22658588435375,44.21
04/18/2013,-8.691446583991207e-05,-3.142976076542021e-05,0.0,43.345050505050516,43.29642857142857,43.33
04/19/2013,3.926402631744659e-05,6.70724516236826e-05,0.0,43.44621621621628,43.53125,43.56
04/22/2013,1.8586007397223704e-05,9.40978731877417e-05,0.0,43.901649746192874,44.030625,44.03
04/23/2013,0.0001178912103694431,0.00012321966353981772,0.00021593608627574554,45.84345679012346,45.99081632653062,45.91
04/24/2013,7.014703682066063e-05,8.87197107586235e-05,0.0,46.53420581655484,46.276132478632476,46.29
04/25/2013,-6.430139676081948e-05,-0.0001307640845802612,0.0,47.81450574712647,47.73225,48.03
04/26/2013,4.3846753148216366e-05,-8.43975203593108e-06,0.0,46.70387096774197,46.79598268398267,46.79
04/29/2013,7.617099544009786e-05,-8.634721592172927e-06,0.0,47.58608040201004,47.63359090909091,47.65
04/30/2013,5.963261633251764e-05,5.494062213033091e-05,0.0,47.94200980392155,48.03431613431613,48.01
05/01/2013,9.345936240271197e-06,-2.8486244874837328e-05,0.0,47.991275,48.05,47.98
05/02/2013,4.67443137748533e-05,3.1639161796825737e-06,0.0,49.18518796992474,49.22736363636362,49.16
05/03/2013,0.0001180989876465067,-8.271114494913207e-06,0.0,50.18219999999999,50.17044736842105,50.23
05/06/2013,3.109585599701228e-05,0.00011272960554399893,0.0,50.803173803526505,50.760863095238086,50.83
05/07/2013,7.62812332109705e-05,8.388285848974314e-05,0.0,51.23804455445551,51.18247402597403,51.24
05/08/2013,-2.7989386269705992e-05,1.6286249875891604e-05,0.0,51.51908675799094,51.603375,51.63
05/09/2013,-7.834045261482238e-05,1.716160315332398e-05,0.0,50.08312039312038,50.23184210526317,50.13
05/10/2013,4.169500587650973e-05,2.5810936135600853e-05,0.0,50.67751879699252,50.668928571428566,50.7
05/13/2013,-1.8217501599345947e-05,3.6666703453180286e-06,0.0,50.67342710997436,50.72331884057972,50.7
05/14/2013,0.00013439950622763265,5.886078354246776e-05,0.0,51.24095477386935,51.30126031746031,51.295
05/15/2013,4.360830675349123e-06,3.2574818226251216e-05,0.0,51.944225,51.92342105263158,51.96
05/16/2013,5.130883189781658e-05,-5.320504533241684e-05,0.0,52.08905472636808,52.12621794871794,52.11
05/17/2013,3.992597866483858e-05,4.296342145214677e-05,0.0,52.35432160804018,52.357574324324325,52.39
05/20/2013,-4.741955080547909e-05,-0.00010032141856764925,0.0,52.355990099009894,52.55717391304348,52.36
05/21/2013,1.6509573042345398e-05,2.2106005837430292e-05,0.0,52.78145679012342,52.79224137931035,52.84
05/22/2013,-1.8880928337592021e-06,5.906814118345567e-06,0.0,53.34851116625306,53.41264705882353,53.42
05/23/2013,0.00012557605395706055,2.3659587990654286e-05,0.0,54.1629656862745,54.36719031531533,54.35
05/24/2013,1.549183486806113e-05,-9.183579785204627e-06,0.0,54.11881012658224,54.17875000000001,54.18
05/28/2013,-1.0632326063502352e-05,-1.5519333850860126e-05,0.0,55.14845959595965,55.1309375,55.12
05/29/2013,5.2180866476189076e-05,7.467813742856029e-06,0.0,55.579189873417675,55.70227272727273,55.68
05/30/2013,-2.044381786752488e-05,-1.6485135539040358e-05,0.0,55.717135678392005,55.801500000000004,55.75
05/31/2013,-5.319047293738845e-06,-1.2125624240492332e-05,0.0,55.67282926829257,55.69657142857145,55.71
06/03/2013,1.3053373566803578e-05,6.44498452963153e-05,0.0,55.04816377171216,54.92292986425339,55.0
06/04/2013,5.886330943355922e-06,-5.8226370541120486e-05,0.0,55.788084577114375,55.67607142857143,55.82
06/05/2013,-8.749857934335745e-06,-5.698395395037097e-06,0.0,54.960176322418086,54.93589285714285,54.9
06/06/2013,2.750005188189445e-05,2.8083334551708614e-05,0.0,55.11815461346637,55.14999999999999,55.11
06/07/2013,-7.805493285200284e-06,-6.091521876781359e-05,0.0,55.890869565217415,55.945132575757576,55.93
06/10/2013,4.344819558906813e-05,3.103274355994108e-05,0.0,56.10349127182052,56.106146428571435,56.12
06/11/2013,3.73709616548174e-05,3.3943640068207204e-06,0.0,56.480427135678354,56.44392857142857,56.52
06/12/2013,-4.520572147761442e-05,-3.311424968169717e-05,0.0,56.24189258312022,56.099125,56.2
06/13/2013,-4.502408462985309e-07,2.6831521511590996e-05,0.0,55.84817499999999,55.85708333333333,55.87
06/14/2013,-2.4585015042587082e-05,-2.921922924581202e-05,0.0,55.92266497461935,55.88498079877113,55.89
06/17/2013,2.2083029722415906e-05,2.7517726774640918e-05,0.0,56.48987373737372,56.503517080745354,56.52
06/18/2013,-5.837943590088707e-06,-3.843212320581655e-06,0.0,56.57454545454543,56.568250000000006,56.57
06/19/2013,-4.643457559112325e-05,-1.9889600223390957e-05,0.0,56.03266331658287,56.08083333333333,56.105000000000004
06/20/2013,-5.813763512569202e-05,-7.266761732347725e-05,0.0,53.709199999999946,53.63725,53.6
06/21/2013,-7.537859607781289e-05,-1.976657341480186e-05,0.0,52.68490610328635,52.62736979166667,52.63
06/24/2013,-4.0680243667782305e-05,-0.00010169068560671757,0.0,51.16350877192979,51.15242907801418,51.14
06/25/2013,6.31488834308942e-05,4.357033305804399e-06,0.0,52.30293532338315,52.33718181818183,52.35
06/26/2013,5.87509375726547e-05,1.4999113883878178e-05,0.0,53.25095238095239,53.271461038961036,53.26
06/27/2013,2.8749568385774243e-05,2.9513732764662485e-05,0.0,54.8736069651741,54.9456674208145,54.92
06/28/2013,2.503616610860247e-18,-1.933057526111797e-05,0.0,54.715228915662685,54.58333333333333,54.76
07/01/2013,3.1481390541708353e-05,-1.134999248830435e-05,0.0,55.29690773067338,55.25675000000001,55.27
07/02/2013,9.574188778255986e-06,3.555773758749535e-05,0.0,55.350798004987574,55.33395238095238,55.36
07/03/2013,-3.3484433305163067e-06,-1.5165277887640993e-17,0.0,55.55513761467887,55.5775,55.57
07/05/2013,2.3956132343826906e-05,1.216940585424694e-05,0.0,56.30715736040611,56.25738095238095,56.38
07/08/2013,1.53242897050912e-05,2.241348418039017e-06,0.0,57.051538461538435,57.088035087719305,57.09
07/09/2013,1.3137785423356022e-05,2.1509883997986618e-05,0.0,57.65181818181827,57.71891666666666,57.715
07/10/2013,2.4459395670962693e-05,2.5373147150324097e-05,0.0,58.37696517412947,58.33943240454076,58.34
07/11/2013,-2.1863794805844604e-05,-3.8119417011365643e-05,0.0,58.78042821158691,58.705,58.69
07/12/2013,1.684698578197341e-05,2.4156790111655522e-05,0.0,59.12582089552248,59.11666666666669,59.125
07/15/2013,1.0165404637325379e-05,-6.943287294178785e-06,0.0,59.928790931989795,59.91606280193237,59.92
07/16/2013,4.709634264215033e-06,-3.19728649071029e-05,0.0,59.68645408163263,59.64716566005178,59.69
07/17/2013,4.706739445135543e-06,1.8030905308991308e-05,0.0,59.946803069053765,60.006249999999994,60.0
07/18/2013,7.087840262278422e-06,3.263184067129002e-05,0.0,60.89356783919597,60.993409523809504,61.01
07/19/2013,1.948621508365374e-05,-2.5266199822420476e-05,0.0,61.15135678391955,61.20839743589744,61.2
