Date,Open,High,Low,Close,Adj Close,Volume
1999-11-08,38.625000,39.968750,35.656250,36.750000,36.750000,44527600
1999-11-15,36.312500,36.562500,31.562500,35.000000,35.000000,73946400
1999-11-22,35.343750,35.531250,32.875000,34.968750,34.968750,28737200
1999-11-29,35.125000,35.125000,31.750000,34.000000,34.000000,56124200
1999-12-06,34.375000,35.375000,29.250000,30.125000,30.125000,62805800
1999-12-13,30.656250,37.000000,30.093750,35.750000,35.750000,71110400
1999-12-20,36.375000,44.000000,36.312500,37.312500,37.312500,53645800
1999-12-27,37.031250,39.625000,36.718750,39.062500,39.062500,23181800
2000-01-03,38.687500,39.062500,34.000000,35.250000,35.250000,36354800
2000-01-10,36.125000,39.187500,35.531250,36.625000,36.625000,41967400
2000-01-17,36.718750,37.250000,32.562500,33.562500,33.562500,47418200
2000-01-24,33.656250,35.500000,29.531250,29.750000,29.750000,63681000
2000-01-31,30.375000,34.500000,29.125000,33.687500,33.687500,49075000
2000-02-07,33.750000,38.812500,33.750000,35.562500,35.562500,62211600
2000-02-14,34.250000,35.500000,31.093750,31.562500,31.562500,54793000
2000-02-21,32.250000,37.343750,31.562500,36.812500,36.812500,41149000
2000-02-28,37.125000,55.843750,35.812500,46.750000,46.750000,120984600
2000-03-06,46.750000,55.625000,46.750000,53.187500,53.187500,57198800
2000-03-13,51.000000,64.437500,50.750000,64.437500,64.437500,67264400
2000-03-20,64.562500,71.562500,56.000000,67.375000,67.375000,67340800
2000-03-27,69.750000,71.000000,58.000000,63.000000,63.000000,50294800
2000-04-03,62.875000,67.375000,53.000000,64.187500,64.187500,48381000
2000-04-10,65.250000,65.625000,46.156250,48.031250,48.031250,54800200
2000-04-17,49.625000,64.000000,48.500000,62.625000,62.625000,40695000
2000-04-24,60.812500,71.125000,60.375000,69.656250,69.656250,48107600
2000-05-01,70.250000,72.656250,59.750000,60.500000,60.500000,33694600
2000-05-08,60.750000,62.875000,51.062500,60.750000,60.750000,26378900
2000-05-15,61.000000,66.750000,58.562500,60.562500,60.562500,21304600
2000-05-22,60.562500,67.750000,56.687500,64.625000,64.625000,27991500
2000-05-29,69.500000,81.875000,67.562500,79.250000,79.250000,36686600
2000-06-05,78.500000,82.937500,74.437500,80.000000,80.000000,32725200
2000-06-12,81.000000,83.687500,75.062500,77.375000,77.375000,38064300
2000-06-19,77.375000,94.500000,76.875000,88.500000,88.500000,48185600
2000-06-26,89.562500,92.000000,85.000000,88.062500,88.062500,29142900
2000-07-03,91.000000,91.000000,81.000000,89.500000,89.500000,22899500
2000-07-10,89.812500,97.500000,87.500000,96.562500,96.562500,28596500
2000-07-17,97.000000,97.187500,81.500000,82.500000,82.500000,28090100
2000-07-24,84.187500,87.312500,75.562500,78.937500,78.937500,35633600
2000-07-31,81.375000,82.000000,73.125000,73.125000,73.125000,33109600
2000-08-07,74.750000,82.125000,73.000000,75.625000,75.625000,30448300
2000-08-14,78.000000,90.750000,77.750000,89.125000,89.125000,37086100
2000-08-21,89.187500,93.437500,87.250000,89.000000,89.000000,22441100
2000-08-28,89.875000,90.750000,77.562500,78.312500,78.312500,30045500
2000-09-04,77.875000,80.062500,68.187500,69.000000,69.000000,43267400
2000-09-11,68.062500,68.500000,57.437500,59.250000,59.250000,57864200
2000-09-18,61.312500,69.000000,50.250000,52.750000,52.750000,78070200
2000-09-25,53.000000,54.500000,44.500000,46.000000,46.000000,69242600
2000-10-02,45.500000,48.000000,39.000000,40.812500,40.812500,70472100
2000-10-09,41.062500,41.500000,34.750000,36.375000,36.375000,54659000
2000-10-16,36.000000,36.250000,28.000000,34.875000,34.875000,83631400
2000-10-23,34.062500,38.125000,29.500000,30.250000,30.250000,51112900
2000-10-30,30.062500,37.187500,29.625000,35.750000,35.750000,53342300
2000-11-06,36.687500,36.750000,29.750000,30.125000,30.125000,46285800
2000-11-13,29.375000,36.250000,28.937500,33.750000,33.750000,43310300
2000-11-20,33.000000,41.000000,31.875000,40.875000,40.875000,37383700
2000-11-27,41.500000,42.500000,29.812500,30.937500,30.937500,51519300
2000-12-04,31.500000,35.375000,30.000000,34.687500,34.687500,39071400
2000-12-11,34.750000,37.875000,33.750000,35.875000,35.875000,36625500
2000-12-18,36.375000,37.500000,29.000000,34.937500,34.937500,50457300
2000-12-25,35.437500,37.500000,34.312500,35.500000,35.500000,20024300
2001-01-01,36.750000,42.375000,34.250000,36.500000,36.500000,37811400
2001-01-08,36.750000,41.750000,34.875000,41.437500,41.437500,45615500
2001-01-15,41.437500,48.000000,37.750000,46.437500,46.437500,50775300
2001-01-22,45.312500,46.000000,42.062500,43.937500,43.937500,39086700
2001-01-29,43.939999,48.660000,40.209999,41.200001,41.200001,43657100
2001-02-05,40.099998,42.000000,37.369999,38.759998,38.759998,47501700
2001-02-12,39.099998,46.750000,38.000000,42.549999,42.549999,49952400
2001-02-19,42.950001,43.000000,34.779999,37.250000,37.250000,36681700
2001-02-26,36.099998,39.400002,32.750000,36.090000,36.090000,40436700
2001-03-05,38.500000,44.599998,38.250000,40.750000,40.750000,53137000
2001-03-12,40.750000,45.200001,38.209999,40.049999,40.049999,54547900
2001-03-19,40.099998,49.610001,40.000000,48.830002,48.830002,67278100
2001-03-26,48.840000,49.110001,39.349998,41.529999,41.529999,57081600
2001-04-02,41.000000,41.000000,33.730000,36.820000,36.820000,56127700
2001-04-09,37.500000,47.000000,34.259998,46.410000,46.410000,48288500
2001-04-16,44.700001,49.500000,41.939999,46.540001,46.540001,62969600
2001-04-23,45.099998,45.099998,40.000000,44.070000,44.070000,43886800
2001-04-30,44.000000,45.700001,39.480000,41.799999,41.799999,47836300
2001-05-07,42.000000,43.689999,39.950001,40.320000,40.320000,33403900
2001-05-14,40.500000,41.599998,37.770000,40.090000,40.090000,46121600
2001-05-21,39.500000,43.000000,38.950001,40.700001,40.700001,33891200
2001-05-28,39.650002,39.709999,35.700001,39.200001,39.200001,28578800
2001-06-04,38.599998,44.970001,38.070000,43.320000,43.320000,35581500
2001-06-11,42.919998,43.130001,37.259998,39.500000,39.500000,29879500
2001-06-18,39.619999,40.689999,35.799999,38.380001,38.380001,40078100
2001-06-25,38.389999,43.000000,37.610001,41.099998,41.099998,34357100
2001-07-02,41.450001,43.419998,38.750000,38.900002,38.900002,18160800
2001-07-09,38.900002,41.400002,37.099998,39.009998,39.009998,57220800
2001-07-16,38.990002,39.939999,35.959999,39.090000,39.090000,48611400
2001-07-23,39.790001,41.380001,37.000000,41.250000,41.250000,30293800
2001-07-30,41.830002,44.990002,40.369999,43.450001,43.450001,39408200
2001-08-06,42.450001,42.450001,37.849998,39.189999,39.189999,33472200
2001-08-13,39.650002,39.869999,35.700001,36.099998,36.099998,35423900
2001-08-20,36.049999,38.970001,35.139999,38.540001,38.540001,23467500
2001-08-27,38.700001,41.000000,35.820000,37.610001,37.610001,31260800
2001-09-03,37.099998,37.650002,32.200001,32.750000,32.750000,35393300
2001-09-10,32.750000,33.320000,31.500000,31.760000,31.760000,6603100
2001-09-17,28.100000,30.209999,20.059999,21.110001,21.110001,55106900
2001-09-24,21.559999,23.200001,16.389999,18.830000,18.830000,62516800
2001-10-01,18.400000,20.570000,17.200001,20.059999,20.059999,34614600
2001-10-08,19.900000,25.500000,19.500000,25.500000,25.500000,35106700
2001-10-15,24.000000,24.100000,19.049999,20.799999,20.799999,40799000
2001-10-22,20.549999,24.450001,20.250000,23.950001,23.950001,30048200
2001-10-29,23.650000,24.900000,21.000000,24.750000,24.750000,39388600
2001-11-05,24.750000,28.850000,23.549999,26.110001,26.110001,45440200
2001-11-12,26.360001,30.990000,25.559999,26.299999,26.299999,50172900
2001-11-19,26.379999,27.549999,24.200001,26.740000,26.740000,29546700
2001-11-26,27.379999,29.700001,26.549999,27.160000,27.160000,37372700
2001-12-03,28.500000,34.490002,28.100000,31.750000,31.750000,60605300
2001-12-10,31.000000,32.450001,29.260000,30.250000,30.250000,31447600
2001-12-17,31.100000,32.650002,28.700001,30.160000,30.160000,38639300
2001-12-24,30.049999,32.549999,29.700001,31.660000,31.660000,10378800
2001-12-31,32.250000,37.000000,30.580000,35.950001,35.950001,37168700
2002-01-07,36.450001,36.549999,33.500000,35.130001,35.130001,32030100
2002-01-14,35.950001,36.740002,31.500000,31.790001,31.790001,48451100
2002-01-21,32.500000,33.650002,30.820000,32.500000,32.500000,23015200
2002-01-28,32.000000,35.099998,29.510000,34.849998,34.849998,41134700
2002-02-04,35.349998,36.750000,33.000000,34.900002,34.900002,43479900
2002-02-11,34.900002,39.450001,34.759998,36.950001,36.950001,42031800
2002-02-18,36.950001,37.799999,32.139999,32.529999,32.529999,37517200
2002-02-25,33.000000,36.430000,32.150002,36.290001,36.290001,42863900
2002-03-04,36.650002,39.500000,36.500000,38.160000,38.160000,47598400
2002-03-11,36.650002,37.599998,32.000000,33.389999,33.389999,60070000
2002-03-18,34.500000,34.799999,32.000000,33.900002,33.900002,45225200
2002-03-25,33.849998,34.500000,32.650002,32.900002,32.900002,27113400
2002-04-01,32.900002,34.000000,29.500000,29.850000,29.850000,39783600
2002-04-08,29.250000,31.750000,28.740000,29.059999,29.059999,41873300
2002-04-15,28.750000,31.520000,28.370001,29.500000,29.500000,40817200
2002-04-22,30.000000,31.760000,26.000000,26.000000,26.000000,59410700
2002-04-29,26.010000,26.860001,22.350000,22.610001,22.610001,66896500
2002-05-06,22.400000,24.990000,22.150000,22.469999,22.469999,51634600
2002-05-13,23.090000,26.709999,22.700001,25.010000,25.010000,46512500
2002-05-20,25.260000,25.260000,22.920000,23.360001,23.360001,25176600
2002-05-27,23.610001,24.000000,22.260000,23.580000,23.580000,19329500
2002-06-03,23.500000,23.500000,20.510000,22.150000,22.150000,33352600
2002-06-10,22.100000,22.299999,19.709999,22.299999,22.299999,29639200
2002-06-17,22.600000,24.299999,18.010000,18.790001,18.790001,57240300
2002-06-24,18.500000,21.299999,16.000000,20.219999,20.219999,57006500
2002-07-01,20.420000,23.600000,18.299999,22.309999,22.309999,27368000
2002-07-08,22.320000,24.100000,20.700001,23.389999,23.389999,41480200
2002-07-15,23.400000,25.139999,21.600000,22.280001,22.280001,50298300
2002-07-22,22.049999,22.850000,18.250000,19.629999,19.629999,51291600
2002-07-29,20.250000,21.370001,17.670000,18.180000,18.180000,35421200
2002-08-05,18.170000,19.400000,17.040001,18.900000,18.900000,35875800
2002-08-12,18.299999,21.600000,17.840000,20.850000,20.850000,30211000
2002-08-19,21.299999,22.670000,19.900000,20.110001,20.110001,35214800
2002-08-26,20.110001,20.110001,16.120001,17.250000,17.250000,39723500
2002-09-02,17.000000,18.110001,16.549999,17.750000,17.750000,34522400
2002-09-09,17.350000,19.750000,16.400000,16.500000,16.500000,28948900
2002-09-16,16.500000,16.799999,13.500000,13.870000,13.870000,35216100
2002-09-23,13.120000,13.760000,12.270000,12.740000,12.740000,55021100
2002-09-30,12.500000,14.500000,11.800000,11.920000,11.920000,50918100
2002-10-07,12.000000,14.000000,11.360000,13.670000,13.670000,39448500
2002-10-14,13.300000,14.550000,12.000000,14.000000,14.000000,42820400
2002-10-21,13.950000,17.480000,13.410000,17.299999,17.299999,52397900
2002-10-28,18.000000,18.000000,15.250000,16.799999,16.799999,51279800
2002-11-04,17.750000,17.980000,15.260000,15.570000,15.570000,42490900
2002-11-11,15.380000,15.380000,12.570000,13.870000,13.870000,64920400
2002-11-18,14.200000,16.400000,13.550000,16.020000,16.020000,62895500
2002-11-25,16.020000,16.700001,15.240000,15.810000,15.810000,28994700
2002-12-02,16.500000,16.700001,13.200000,13.340000,13.340000,53540900
2002-12-09,13.320000,14.200000,12.700000,12.990000,12.990000,43081100
2002-12-16,13.000000,13.940000,9.800000,10.200000,10.200000,90055100
2002-12-23,10.200000,10.630000,9.900000,10.300000,10.300000,17126000
2002-12-30,10.320000,10.400000,9.400000,10.160000,10.160000,31380700
2003-01-06,10.340000,11.100000,9.880000,10.290000,10.290000,42426900
2003-01-13,10.400000,10.600000,9.040000,9.160000,9.160000,33020200
2003-01-20,9.350000,9.360000,8.200000,8.230000,8.230000,31705500
2003-01-27,8.230000,8.750000,7.670000,8.210000,8.210000,103706200
2003-02-03,8.210000,8.490000,7.530000,7.610000,7.610000,45385800
2003-02-10,7.520000,7.570000,6.600000,7.200000,7.200000,50185300
2003-02-17,7.310000,7.810000,7.020000,7.520000,7.520000,33605800
2003-02-24,7.400000,8.010000,7.050000,7.990000,7.990000,35842400
2003-03-03,8.010000,8.130000,7.260000,7.600000,7.600000,49788600
2003-03-10,7.600000,8.320000,7.550000,7.850000,7.850000,37771900
2003-03-17,7.850000,8.980000,7.600000,8.880000,8.880000,65250400
2003-03-24,8.620000,9.100000,8.300000,8.720000,8.720000,41495600
2003-03-31,8.450000,9.000000,8.000000,8.720000,8.720000,40251300
2003-04-07,9.300000,9.530000,8.330000,8.370000,8.370000,30430800
2003-04-14,8.360000,9.100000,8.100000,8.990000,8.990000,19341700
2003-04-21,9.160000,9.650000,8.650000,8.690000,8.690000,35147700
2003-04-28,8.550000,8.950000,8.150000,8.710000,8.710000,55065500
2003-05-05,8.810000,9.650000,8.760000,9.650000,9.650000,52258300
2003-05-12,9.530000,10.480000,9.100000,10.350000,10.350000,58913700
2003-05-19,10.300000,10.330000,9.700000,10.030000,10.030000,41881600
2003-05-26,10.030000,11.600000,10.000000,11.320000,11.320000,58178400
2003-06-02,11.610000,13.800000,10.360000,12.500000,12.500000,70814700
2003-06-09,12.400000,13.900000,11.900000,13.080000,13.080000,63254800
2003-06-16,12.950000,13.650000,12.600000,12.680000,12.680000,55925500
2003-06-23,12.680000,12.800000,11.600000,11.800000,11.800000,50241100
2003-06-30,12.040000,13.090000,11.320000,12.810000,12.810000,34235000
2003-07-07,13.500000,14.730000,13.270000,13.900000,13.900000,65105700
2003-07-14,14.290000,14.750000,13.250000,14.300000,14.300000,62787300
2003-07-21,14.150000,15.660000,13.950000,14.650000,14.650000,73137600
2003-07-28,14.200000,15.180000,14.190000,15.110000,15.110000,46667500
2003-08-04,15.190000,15.310000,12.650000,12.960000,12.960000,53100800
2003-08-11,12.750000,13.770000,12.340000,12.500000,12.500000,57086500
2003-08-18,12.790000,14.800000,12.500000,13.890000,13.890000,78220800
2003-08-25,13.890000,14.400000,13.140000,14.360000,14.360000,37585200
2003-09-01,14.500000,14.770000,13.830000,14.300000,14.300000,49948800
2003-09-08,14.440000,15.250000,12.950000,13.650000,13.650000,82982000
2003-09-15,13.600000,14.560000,13.190000,14.530000,14.530000,62324000
2003-09-22,14.150000,14.810000,13.310000,13.650000,13.650000,91416800
2003-09-29,13.700000,14.140000,13.080000,13.660000,13.660000,58003200
2003-10-06,13.680000,13.800000,12.730000,12.780000,12.780000,80121700
2003-10-13,12.580000,13.050000,12.230000,12.850000,12.850000,74074800
2003-10-20,12.620000,13.640000,12.580000,13.190000,13.190000,67453200
2003-10-27,13.700000,15.100000,13.640000,14.340000,14.340000,79542900
2003-11-03,14.550000,14.860000,14.140000,14.220000,14.220000,42151400
2003-11-10,14.080000,14.180000,12.900000,13.040000,13.040000,59783800
2003-11-17,12.940000,12.950000,12.430000,12.500000,12.500000,55937900
2003-11-24,12.780000,13.280000,12.560000,13.010000,13.010000,29263200
2003-12-01,13.200000,13.220000,11.880000,12.120000,12.120000,60746600
2003-12-08,12.100000,12.290000,11.540000,12.140000,12.140000,48052600
2003-12-15,12.400000,12.400000,11.280000,12.330000,12.330000,61969900
2003-12-22,12.260000,13.750000,12.210000,13.520000,13.520000,47880600
2003-12-29,13.670000,14.000000,13.350000,13.740000,13.740000,32309400
2004-01-05,13.840000,15.790000,13.840000,15.350000,15.350000,75738100
2004-01-12,15.350000,15.490000,14.550000,14.960000,14.960000,55248600
2004-01-19,15.090000,15.200000,14.300000,14.710000,14.710000,29627700
2004-01-26,15.000000,17.080000,14.690000,16.110001,16.110001,83220500
2004-02-02,16.360001,16.490000,15.300000,16.150000,16.150000,51697700
2004-02-09,16.320000,16.400000,15.450000,15.730000,15.730000,40207600
2004-02-16,16.000000,16.870001,15.450000,15.570000,15.570000,41518500
2004-02-23,15.590000,15.650000,14.810000,15.040000,15.040000,35775600
2004-03-01,15.180000,16.610001,15.010000,16.309999,16.309999,42315800
2004-03-08,16.309999,16.360001,14.380000,14.710000,14.710000,49569400
2004-03-15,14.720000,16.150000,14.240000,15.690000,15.690000,46537900
2004-03-22,15.700000,16.270000,15.160000,15.910000,15.910000,74196000
2004-03-29,16.160000,17.790001,15.950000,17.700001,17.700001,61516600
2004-04-05,17.820000,18.250000,17.080000,17.350000,17.350000,60565500
2004-04-12,17.600000,17.730000,15.640000,15.910000,15.910000,57166600
2004-04-19,15.920000,16.280001,15.080000,15.540000,15.540000,46974000
2004-04-26,15.830000,15.830000,13.420000,13.620000,13.620000,62215100
2004-05-03,13.710000,14.690000,13.180000,14.380000,14.380000,53071800
2004-05-10,14.380000,14.550000,13.620000,13.860000,13.860000,39558000
2004-05-17,13.560000,14.430000,13.300000,13.610000,13.610000,46986400
2004-05-24,13.750000,15.200000,13.660000,15.030000,15.030000,38014600
2004-05-31,14.910000,15.060000,13.900000,14.520000,14.520000,32528200
2004-06-07,14.550000,14.940000,14.100000,14.200000,14.200000,36161900
2004-06-14,14.200000,14.230000,13.300000,13.690000,13.690000,36257900
2004-06-21,13.750000,14.880000,13.630000,14.770000,14.770000,57822200
2004-06-28,14.890000,15.390000,14.450000,14.680000,14.680000,40848500
2004-07-05,14.200000,14.500000,13.960000,14.400000,14.400000,31310900
2004-07-12,14.120000,14.150000,13.210000,13.230000,13.230000,50255800
2004-07-19,13.200000,13.880000,12.940000,12.990000,12.990000,35907700
2004-07-26,13.090000,13.670000,12.560000,13.530000,13.530000,30142900
2004-08-02,13.490000,13.490000,12.330000,12.430000,12.430000,30897700
2004-08-09,12.300000,12.420000,10.890000,11.110000,11.110000,46665800
2004-08-16,11.110000,12.130000,11.030000,11.960000,11.960000,51037900
2004-08-23,12.030000,12.350000,11.650000,11.880000,11.880000,32068300
2004-08-30,11.780000,11.900000,11.090000,11.230000,11.230000,27379700
2004-09-06,11.330000,12.300000,11.000000,12.280000,12.280000,38826800
2004-09-13,12.280000,12.810000,12.050000,12.760000,12.760000,42652700
2004-09-20,12.700000,12.970000,12.150000,12.400000,12.400000,35506200
2004-09-27,12.300000,12.480000,11.780000,12.360000,12.360000,48672700
2004-10-04,12.580000,12.820000,11.950000,12.010000,12.010000,43973500
2004-10-11,11.750000,11.950000,11.280000,11.380000,11.380000,39426900
2004-10-18,11.220000,11.980000,11.150000,11.530000,11.530000,41461400
2004-10-25,11.530000,12.350000,11.430000,12.180000,12.180000,27392800
2004-11-01,12.180000,12.220000,11.550000,11.880000,11.880000,49835600
2004-11-08,11.950000,12.120000,11.380000,12.010000,12.010000,33567800
2004-11-15,12.000000,12.610000,11.650000,11.700000,11.700000,42398200
2004-11-22,11.700000,11.700000,11.350000,11.400000,11.400000,28079700
2004-11-29,11.490000,11.740000,11.070000,11.540000,11.540000,45799100
2004-12-06,11.500000,11.850000,10.950000,11.300000,11.300000,38549400
2004-12-13,11.480000,11.910000,11.240000,11.310000,11.310000,43602500
2004-12-20,11.570000,11.980000,11.210000,11.800000,11.800000,35074500
2004-12-27,11.920000,12.430000,11.650000,12.350000,12.350000,28216000
2005-01-03,12.380000,12.440000,11.300000,11.460000,11.460000,36706600
2005-01-10,11.360000,11.580000,11.050000,11.210000,11.210000,29365300
2005-01-17,11.150000,11.280000,10.370000,10.410000,10.410000,31567500
2005-01-24,10.420000,10.750000,10.050000,10.360000,10.360000,38537900
2005-01-31,10.450000,11.160000,10.380000,11.100000,11.100000,27671300
2005-02-07,11.080000,11.920000,11.060000,11.730000,11.730000,36564000
2005-02-14,11.670000,12.150000,11.370000,11.500000,11.500000,32793100
2005-02-21,11.330000,11.820000,11.000000,11.680000,11.680000,27119400
2005-02-28,11.580000,11.790000,10.730000,10.760000,10.760000,63132900
2005-03-07,10.800000,11.030000,10.380000,10.420000,10.420000,46072700
2005-03-14,10.400000,10.580000,10.080000,10.290000,10.290000,35545400
2005-03-21,10.340000,10.420000,10.080000,10.230000,10.230000,19381000
2005-03-28,10.310000,10.500000,10.040000,10.260000,10.260000,43306400
2005-04-04,10.220000,10.290000,9.980000,10.200000,10.200000,25768700
2005-04-11,10.200000,10.260000,9.370000,9.520000,9.520000,30322700
2005-04-18,9.570000,9.800000,9.320000,9.410000,9.410000,28902800
2005-04-25,9.750000,9.790000,9.460000,9.710000,9.710000,29843500
2005-05-02,9.720000,10.440000,9.500000,10.130000,10.130000,25917000
2005-05-09,10.080000,10.620000,9.910000,10.570000,10.570000,32460400
2005-05-16,10.610000,10.740000,10.300000,10.540000,10.540000,30600900
2005-05-23,10.570000,11.110000,10.460000,11.070000,11.070000,32745700
2005-05-30,11.100000,11.150000,10.760000,10.820000,10.820000,19914200
2005-06-06,10.600000,11.000000,10.480000,10.900000,10.900000,30462400
2005-06-13,10.870000,11.170000,10.610000,10.830000,10.830000,28094000
2005-06-20,10.830000,11.000000,10.450000,10.580000,10.580000,29670700
2005-06-27,10.540000,10.570000,10.100000,10.200000,10.200000,26069700
2005-07-04,10.210000,11.470000,10.120000,11.420000,11.420000,43312800
2005-07-11,11.520000,12.020000,11.500000,11.920000,11.920000,46982700
2005-07-18,11.840000,12.410000,11.760000,11.930000,11.930000,29083700
2005-07-25,11.950000,12.150000,11.620000,11.880000,11.880000,27629100
2005-08-01,12.100000,12.390000,11.650000,11.860000,11.860000,26825800
2005-08-08,11.890000,11.950000,11.100000,11.110000,11.110000,36853900
2005-08-15,11.060000,11.540000,10.970000,11.150000,11.150000,29512500
2005-08-22,11.200000,11.400000,10.980000,11.180000,11.180000,23076100
2005-08-29,11.130000,12.050000,11.050000,11.670000,11.670000,36449600
2005-09-05,11.740000,12.600000,11.740000,12.490000,12.490000,37020100
2005-09-12,12.410000,13.290000,12.300000,12.810000,12.810000,60756500
2005-09-19,12.710000,12.760000,11.830000,12.150000,12.150000,43747900
2005-09-26,12.440000,13.470000,11.600000,13.300000,13.300000,76546700
2005-10-03,13.370000,13.760000,12.750000,13.180000,13.180000,63917300
2005-10-10,13.260000,13.260000,12.370000,12.870000,12.870000,54077200
2005-10-17,12.970000,13.160000,12.390000,12.670000,12.670000,45334600
2005-10-24,12.670000,12.970000,12.420000,12.670000,12.670000,68933700
2005-10-31,12.940000,14.040000,12.740000,13.920000,13.920000,76741700
2005-11-07,14.090000,14.090000,13.420000,13.650000,13.650000,31515900
2005-11-14,13.360000,14.200000,13.290000,14.180000,14.180000,44032200
2005-11-21,14.540000,14.820000,13.950000,14.590000,14.590000,57420100
2005-11-28,14.600000,14.740000,13.880000,14.370000,14.370000,44435700
2005-12-05,14.400000,14.400000,12.960000,13.410000,13.410000,57813400
2005-12-12,13.530000,13.940000,13.400000,13.670000,13.670000,43860800
2005-12-19,13.640000,14.150000,13.360000,13.650000,13.650000,50824600
2005-12-26,13.650000,13.760000,13.120000,13.310000,13.310000,20491400
2006-01-02,13.480000,14.600000,13.340000,14.470000,14.470000,44804200
2006-01-09,14.450000,14.820000,14.280000,14.510000,14.510000,38761400
2006-01-16,14.150000,14.400000,13.680000,14.010000,14.010000,47284000
2006-01-23,14.040000,14.740000,14.000000,14.700000,14.700000,42964700
2006-01-30,14.670000,15.350000,14.500000,14.890000,14.890000,44568000
2006-02-06,15.360000,16.520000,15.300000,16.400000,16.400000,80203400
2006-02-13,16.350000,17.150000,16.040001,16.650000,16.650000,51863900
2006-02-20,16.580000,16.590000,15.620000,15.880000,15.880000,44562700
2006-02-27,15.820000,16.230000,15.360000,15.890000,15.890000,56351400
2006-03-06,16.080000,16.200001,14.400000,14.470000,14.470000,74987100
