Month,g_median,mean,median
1998-10,0.002719108080361732,0.008654243533438192,0.004972456703431033
1998-11,0.006665985475403337,0.003881925475240871,0.005990674930204065
1998-12,0.0036313864936580328,0.0016121450009851357,0.0013164837075579005
1999-01,0.002727402678732858,0.0016930485734735234,0.004460973940625266
1999-02,-0.0046674359005005085,-0.001083051160379115,0.0
1999-03,0.004272708732166107,0.002177272833715869,0.004382768155095134
1999-04,0.002273520913967441,0.0014085538836416441,0.0037611703953610363
1999-05,-0.0025845802899280776,-0.002307811850094801,5.3915894030425295e-08
1999-06,0.005845032613143991,0.001940033232494573,0.00011932509212825743
1999-07,0.00708046906040705,6.627565108678164e-05,0.001836547807301552
1999-08,-0.00557228172673249,-0.0006366286904054127,0.0005890095698366319
1999-09,0.00538827055996145,-0.0020120497440848555,-0.0006951497930634543
1999-10,0.0055891077916271565,0.003041854344285487,0.003915815086834362
1999-11,0.006745318037257519,0.0016895370216728743,0.0028477464958726498
1999-12,-0.0022385497698330092,0.0019265234556863754,0.0031471506680178668
2000-01,-0.003910480887447762,-0.003904676251412565,-0.001550251081821892
2000-02,0.013699164249834684,9.195404890591005e-05,0.000994096447475047
2000-03,0.0033823802204615222,0.004131209777537857,0.0032653090237389835
2000-04,0.0036553805101475515,-0.0009315566894421727,0.002496880198587146
2000-05,-0.007328602501552229,-0.0013932766697331523,-0.004374724109570079
2000-06,-0.004693906587146186,0.00043630352437713934,-0.0016538882489809657
2000-07,0.00775163176051039,-0.0003485852898952053,-0.0019414582812604057
2000-08,0.001985412556593784,0.0024037472469870527,0.001238901665793613
2000-09,0.0013866295272744655,-0.0018866343885715147,-0.005090313275653947
2000-10,-0.0009267930479166173,-0.0014132041220309584,0.0024974521025276307
2000-11,0.0023351464832384564,-0.0029660873610149402,-0.003946952287012817
2000-12,-0.0027957813965313735,0.0005861731848029655,0.005536155163219392
2001-01,-0.02101036420067755,0.0011709631903709164,0.0016277545629243184
2001-02,0.0003265036862871439,-0.004246299665728068,-0.0021857057881817304
2001-03,-0.011775404020952191,-0.004205149081278023,-0.0031620816851688363
2001-04,0.0017097465841582336,0.004507179335400276,0.006270617913875586
2001-05,-0.003740807044395002,-0.00036814160702719186,-0.005802750208190892
2001-06,0.00373158409522094,-0.0010090854235035485,0.0051030061670088115
2001-07,-0.003532760252631069,-0.0007031664069651665,0.002974962892010153
2001-08,-0.004705978097627067,-0.0028203972463654377,-0.005816682364153188
2001-09,-0.007592326384774281,-0.006425772345364715,-0.002207015241192288
2001-10,0.002513058391940676,0.0016243049126177305,0.0018340674642991872
2001-11,0.012011401325908498,0.003228917128006741,0.0020864070611809208
2001-12,0.0018127965967582337,0.0007590690003658356,-0.0016544642331126124
2002-01,0.0012314190269084632,-0.0016688189350502428,-0.0009423138533302374
2002-02,-0.005515178918455252,-0.0001503894671100464,0.0022825848343347023
2002-03,0.011856433575635698,0.0013845677269592102,-0.00021652753136762795
2002-04,-0.003679460671688481,-0.0032570694823888936,-0.004556505975687545
2002-05,-0.002455559619104,0.00016111344753286813,-0.0006380565136108852
2002-06,-0.005337353941327056,-0.003950953101315096,0.000902364235593516
2002-07,0.0015657639294071816,-0.004195536973149269,-0.009199864697908608
2002-08,-0.01673193405694949,0.0005938603502398842,0.0034142446868362817
2002-09,-0.00715657347241638,-0.00557925028510881,-0.008842436029034118
2002-10,-0.0037658326026382403,0.00388284939460963,0.004816591825449287
2002-11,6.900794566795267e-07,0.0027872328783135184,-0.002309883684840938
2002-12,-0.009241313317682479,-0.0035498234275681893,-0.0010015468260220267
2003-01,0.01044429797016901,-0.002124866882081713,-0.0013196416667106766
2003-02,0.0025826146425873995,0.00019976364073841802,0.002674460545197848
2003-03,-0.010111574590893272,0.0004935224871237378,0.0005727392598421177
2003-04,0.017673189315953453,0.003526164527777446,-0.0009828447312295765
2003-05,0.0018252545981926784,0.002023624850171301,0.00020862446737796549
2003-06,0.009845959664276278,0.0011382794308511573,-0.0013905345834632989
2003-07,0.00643820996113413,0.0008072875090500292,0.00240493134098502
2003-08,-0.0037485575483899992,0.0002991176310430482,0.0026202070952733025
2003-09,0.0065862954162986395,-6.156826984539432e-05,-0.0007734048922489397
2003-10,0.003797920112733255,0.0020784314133051205,0.002310852162984181
2003-11,0.0008217698340281496,0.0004376029684163628,0.002266913243071379
2003-12,0.001352291235764329,0.002065141784913728,0.003017034672052646
2004-01,0.0039555873538608165,0.0010234387837059478,0.0008480950573799864
2004-02,0.0003161118601292634,0.0007686289408582656,0.0011181784208900475
2004-03,0.0004799559507086552,-0.0008384197730678149,0.002081329325787778
2004-04,0.0017584125830639712,-0.00034684484254383414,0.0007077944266805213
2004-05,-0.0025387891311943254,0.0002490022920823118,0.0015556466066003563
2004-06,0.0003517416827865286,0.0005626994938622753,0.0008775603820965715
2004-07,-0.004055322689059178,-0.0015917648359409478,-0.0015225295272208238
2004-08,-0.002681792649581102,0.000139874551439666,0.00027664912610383957
2004-09,0.00268086778037345,0.00038145115026628123,0.0
2004-10,0.005052314391831983,0.0006655371855457349,0.0030102191565556714
2004-11,0.0067163978637182625,0.0020112093236615723,0.0013507473446648785
2004-12,0.0023184522813989336,0.0012537371007458418,0.0023853455701877448
2005-01,0.000793421719814863,-0.0014003030131447942,-0.0009786345668055109
2005-02,0.006826523754832684,0.001408878071148305,0.0010755554620328009
2005-03,0.0023961411973705926,-0.0011243612647700114,-0.00203256415728396
2005-04,0.00144936720290057,-0.0012739465290803437,0.0008627211302067594
2005-05,0.0042173897274989155,0.0020294078640667726,0.002207148622727018
2005-06,0.0009130692763016817,5.296372492409488e-05,0.0009062959011128307
2005-07,-0.000593159408137667,0.0017129594574528165,0.0022406178138273804
2005-08,-0.0024408193130595374,-0.0011401311562933838,-0.0006528643886792755
2005-09,0.0008194945258463762,0.0005585994436649292,0.00024268672429894
2005-10,-0.0052541502779081565,-0.000913555451483185,-0.0013835037812072685
2005-11,0.0013525385075747293,0.002268832001968028,0.0021240380625606996
2005-12,0.00011748839082619347,-0.0005161187803220996,-0.0004754497182151571
2006-01,0.0048825506231635766,0.0013907359347768338,0.002701488671077383
2006-02,-0.000619449951372982,0.00035970365575590233,-0.00047468555782032723
2006-03,-0.002745333539319211,0.0002750759744405529,-0.0007693953532156302
2006-04,0.00427699925339794,0.00031076918101727644,0.0008474979923943179
2006-05,0.0027403403466909055,-0.0014728377805103968,-0.0004231495100004192
2006-06,-0.00029892069534388435,0.0003290704508583618,0.0003984639357318106
2006-07,-0.0009455359264697845,4.702312166683267e-05,-0.00078509146045959
2006-08,-0.0004539313097784162,0.0010730940725672035,0.0014604914881147287
2006-09,0.0013404653841126584,0.0011147247642733704,0.0020424101340122663
2006-10,0.0011540209413492008,0.0014279401596058187,0.00220370621426782
2006-11,0.0005908460121288314,0.0008104529482956034,0.0013533389621147144
2006-12,0.0027645179770326416,0.0005734561974958509,0.0008839011137284458
2007-01,-0.0008254017200994143,0.00020022050499815875,0.0012306169575209318
2007-02,0.0021167241638307384,-0.0008331390910644041,0.0006173268902662547
2007-03,-0.002186580990438848,0.0005950704571184017,0.0019889230469673845
2007-04,0.004761563986029634,0.002535829793989518,0.0033783711146951976
2007-05,0.0031061936299282373,0.0012079559206863205,0.0008240736125152246
2007-06,-0.0035353659249595763,-0.0008661955733318046,-0.0001996871286506274
2007-07,0.002429972822159505,-0.0008179900568286329,-0.0003872741426002553
