Month,g_median,mean,median
1998-10,-1.692809703630111e-05,0.02129829961133326,0.0
1998-11,0.014029549465232476,0.005394448100559243,0.009470543117500464
1998-12,0.03969853072375663,0.007043729040824447,0.004951380739161324
1999-01,0.020917468162054427,0.02008759109539931,0.016920877488337177
1999-02,-0.00951966849283665,-0.012804129459119254,-0.0037664827954768934
1999-03,-0.02328452481616275,-0.010585912171621109,-0.02358094258890691
1999-04,0.03544466990445524,-0.010145687249884938,-0.0027816429618768026
1999-05,0.0068024605337522115,0.0021279807209397977,0.003333345679094688
1999-06,-0.015063047207894985,0.00043497504618866,-0.008838149680532476
1999-07,0.024297311843820717,0.020747213536045545,0.014404681202548394
1999-08,0.002799120394450934,0.006348757302118437,0.009549369612002074
1999-09,0.030935044904331913,0.0013827883799961244,0.0057166345963831945
1999-10,0.01091384995515923,-0.0007073295708553563,-0.004008021397538822
1999-11,0.019320282808014597,-0.0024072513887062547,-0.0018264845260342985
1999-12,-0.004502606297554078,0.006970759723912795,0.010233343417937314
2000-01,-0.005269140188988366,-0.012935861479195416,-0.014492000055632
2000-02,0.028433569010855544,0.013134038512318192,0.018498856985471934
2000-03,-0.007269276456019366,0.019513719520946885,-0.004494389587839326
2000-04,0.00856399885301871,0.0048711345981707985,-0.014567292938691306
2000-05,-0.005486111508750397,0.0014012483543299904,-0.0020120751498627454
2000-06,0.00048121962729824987,0.011831895421870131,0.012065390673144579
2000-07,0.0011956985961424935,-0.005486442040088422,-0.004259772072094324
2000-08,-0.030312849009905763,0.0008269222418996877,-0.00421348937973576
2000-09,-0.019693194502596923,-0.027084574215371575,-0.014258725548851657
2000-10,-0.038207439455920304,-0.015247113806712757,-0.008357010507835083
2000-11,0.008105378356094038,-0.005770740800105874,-0.0074627212015896
2000-12,-0.000749091096122042,0.008187258561050964,0.01390202960096707
2001-01,-0.03818578828738232,0.012544382263756473,0.01061420124177353
2001-02,-0.05158115056312115,-0.014600961553348724,-0.005102077589499004
2001-03,0.02801812828501217,0.009237647346057655,0.006076910728754494
2001-04,-0.01749216799420666,0.0005714347911811423,-0.002304163090441363
2001-05,-0.01315676974537533,-0.00819652271339554,-0.017821313274177956
2001-06,0.02478726170553508,0.005915904046034948,0.01100058238396346
2001-07,-0.005482763325305675,-0.0003446496874467216,-0.003612213483537265
2001-08,-0.006549741651738581,-0.005098635474884168,-0.012148106493276222
2001-09,-0.02309183546775621,-0.04810602344039519,-0.02793477811195659
2001-10,0.011794230370213403,0.009579934799417458,0.028540963960124704
2001-11,0.01264527051904706,0.0100011521796744,0.0053579156112766035
2001-12,0.025716135758970603,0.008057591942818482,0.008653850985962474
2002-01,0.010359831593056344,0.0025163086368752354,-0.008608345718156789
2002-02,0.014055900015785909,0.0006155841001433946,0.00995027427608024
2002-03,0.03322600495732455,-0.0008058841122399483,-0.012987743201630327
2002-04,-0.030724080011162187,-0.013775596154813009,-0.015664908836692283
2002-05,-0.022146728716629923,-0.0026195051289380185,-0.015930285767468834
2002-06,-0.015623222765771803,-0.007359171635052475,-0.009668783206027069
2002-07,0.007435055729169978,0.00028916394608397694,-0.0014500119360676765
2002-08,-0.02189757633544686,-0.008429469670448225,-0.015090280719843212
2002-09,0.0010042335538024533,-0.015462395454312291,-0.003956797461359626
2002-10,-0.000720945089040154,0.012568745794852362,0.0226852205257858
2002-11,-0.010540115538967859,2.994908565439776e-05,-0.006845220876172846
2002-12,-0.04624670972991219,-0.025285126520789188,-0.01204839839641226
2003-01,0.01304514323306065,-0.009760932413644695,-0.010638398205055754
2003-02,-0.011671657897416667,-0.002217101384245851,-0.013423020332140661
2003-03,0.011635562107126424,0.004611896475710364,0.010471299867295437
2003-04,0.02123850642983668,0.0011689657716791087,-0.0022727282510026777
2003-05,-0.001967620345400752,0.01309041108695742,0.005037794029957081
2003-06,0.04865369693570138,0.002601004022867863,0.0
2003-07,0.028016032034277775,0.009320021619971842,0.019789404693665642
2003-08,-0.008534657338357569,-0.0022766471242603213,-0.0007094714735336907
2003-09,0.01260836827248104,-0.0017906596220862196,0.007246408520767253
2003-10,-0.00556460483080564,0.0034776530407788237,-0.005103911918175952
2003-11,-0.007023851122065626,-0.006468322964376505,-0.010256500167188997
2003-12,-0.021561393378730816,0.0021844224978990645,0.009670964290423977
2004-01,0.01803390464126856,0.008135106742770555,0.008999187399438464
2004-02,-0.008432189578334762,-0.002381315333242992,-0.004440222962734687
2004-03,0.0073233769870908825,0.0028520531059021766,0.0012650223065867022
2004-04,0.007318338559804872,-0.007989323082929189,-0.005012541823544286
2004-05,0.012296567310520546,0.003888148289909485,0.007355649295155862
2004-06,-0.00655274009333391,0.0008199508797872997,-0.0013422820807294047
2004-07,-0.006942686889723926,-0.0060958314262002326,-0.0022246950221110513
2004-08,-0.014289193606251858,-0.006596002254782052,-0.009106231852646852
2004-09,-0.008987295505873998,0.001932398940846648,-0.0017271161460750777
2004-10,0.008611282468028865,0.0005101388871319358,0.0016012813669738276
2004-11,-0.0044404537466338,-0.003691360646554291,-0.0008428150519972754
2004-12,0.006758135758965475,0.0037465705612042986,0.008483916709988337
2005-01,-0.0016617720575863928,-0.007986997604862283,-0.003543407786325638
2005-02,0.01685433033855167,0.0054040786175804855,0.004203453015627144
2005-03,-0.01393670835804824,-0.004493502260756522,-0.008167215311479148
2005-04,-0.0064449638081769105,-0.003974500336062447,-0.004777839953713197
2005-05,0.004487833460923184,0.006666056807971141,0.00297177038915748
2005-06,-0.007369953502819569,-0.0030483741172975393,-0.0018895009379486154
