Date,AAPL.csvlog_returns,AMZN.csvlog_returns,MU.csvlog_returns,SPY.csvlog_returns,^DJI.csvlog_returns,g_median,mean
1999-07-05,0.07924937165414048,0.142500062607283,0.06878187876541751,0.04827413934391854,0.05363203512856585,0.060194618122924946,0.07848749749986508
1999-07-12,0.1891013158514028,-0.023716526617316044,0.17936297475420943,0.012045650889604033,0.005007446989534462,0.03385801274080308,0.07236017237348694
1999-07-19,-0.028557272300637173,0.08434114843375096,0.04466644698556988,0.008830079448271995,0.0014694284270117598,0.010497673411345006,0.022149966198793482
1999-07-26,-0.019895107507263764,-0.20820513565613688,-0.042200354490376416,-0.052798185566970766,-0.027313838324016484,-0.05159633963211346,-0.07008252430895286
1999-08-02,0.05070195555973204,-0.1156630433423479,0.20625293614978601,-0.01588076345625055,-0.023464793978090082,-0.004786708299412114,0.020389258186565902
1999-08-09,-0.023304197907950196,-0.07244773445609169,0.07152806531928328,-0.01637665271129871,0.005540805216929721,-0.008349102620355462,-0.007011942907825519
1999-08-16,0.09588633229613107,0.07117627846789495,-0.04580953603129422,0.019197529052940046,0.024531363293980122,0.02695193283022356,0.032996393415930386
1999-08-23,-0.007341405872831934,0.16553600205238367,0.02316705928153438,0.012596387685685566,0.010829004968909997,0.021041744289784368,0.040957409623136334
1999-08-30,0.09051405741936644,0.09555518776830937,0.07533404682539878,0.003932574390149864,-0.001078968587514709,0.02065120186272451,0.052851379563141954
1999-09-06,0.12629370342077567,0.0004898359147660373,0.13552056335445956,0.005296840455241352,-0.0007768702644294111,0.022116783105897132,0.05336481457616264
1999-09-13,0.04393557108686074,0.028007624986903585,-0.07875554055026877,-0.006914063035393831,-0.004675532246591062,-0.003967400506619219,-0.003680387951697868
1999-09-20,-0.0008113071649573214,-0.029968409928844225,0.01411397443347313,-0.0088270027255766,-0.020663842053110115,-0.01170414932701512,-0.009231317487803026
1999-09-27,-0.14848482176428118,0.038503312378681716,0.06309477539849713,-0.03950073368995024,-0.0495841877275725,-0.04062550742815295,-0.027194331080925015
1999-10-04,-0.06215585363296873,0.1824789255880475,-0.12428633448047154,0.0033922978981414296,-0.0004621991677991312,9.138117500617967e-05,-0.0002066327590100908
1999-10-11,0.056490056176050636,0.11506932978478729,-0.0150113194084392,0.03353829680160236,0.03586444349192048,0.03858905213662416,0.045190161369184315
1999-10-18,0.11271972723929256,-0.1717187788942577,0.0017777782459993572,-0.06698952198297059,-0.06110892218170143,-0.05176440976990411,-0.03706394351472756
1999-10-25,0.0050633555551339625,0.05112675262681923,-0.08330438588020728,0.034418343245142924,0.043988231196051254,0.028391143252144868,0.01025845934858802
1999-11-01,0.07458879924696946,-0.1490214517738422,0.1095986264128944,0.05409265911925266,0.024699629092175532,0.03697199627923219,0.02279165241948997
1999-11-08,0.09246531442422215,-0.048927914703433106,0.06691458878531326,0.003656311203110479,-0.005828304512215322,0.009162875535887087,0.021655999039399493
1999-11-15,0.02114234445208538,0.1542884303612595,-0.06173770060577955,0.02054447314250281,0.008987124475832444,0.020631290917782416,0.02864493436518012
1999-11-22,0.02343323057794841,0.02931806075661167,-0.027040461295736066,0.018377908035275486,0.022418068249176172,0.017910567162101182,0.013301361264655134
1999-11-29,0.026883124879020816,0.20402127037906734,-0.006208445662484072,-0.01103033464596265,-0.002095960461100889,0.009583880059615139,0.04231393089770811
1999-12-06,0.19516986150820526,-0.09465594360172833,-0.021583571667174516,0.018679488678376464,0.027035818204310197,0.026891613342322984,0.024929130624397812
1999-12-13,-0.11232568806463268,0.20484770192688706,-0.1144929992210988,-0.014694537644560714,-0.006161529252445689,-0.012583949391579226,-0.008565410451170166
1999-12-20,-0.028009164253162456,-0.08690480694636804,0.17104516872602,0.007922576650850652,0.0032965591437551576,0.007408040590278533,0.013470066664219061
1999-12-27,0.047204589943505765,-0.10792133651949995,0.017880425277848364,0.027244928412515104,0.013779115418175737,0.015352329414442256,-0.00036245549349099674
2000-01-03,0.004778942927581776,-0.07388884209915822,0.043754399675309794,0.011874609420712903,0.007960693911837088,0.006404097417250676,-0.001104039232743333
2000-01-10,-0.027796467000070543,-0.11615476078870673,-0.06853140401221858,-0.013582551765868945,0.0026595848849619336,-0.02009059355087312,-0.04468111973638057
2000-01-17,-0.009852217623364877,-0.1343930902220038,0.01630237734593664,-0.0062161761787226846,0.016060262937716646,-0.006694240020174725,-0.023619768748087615
2000-01-24,0.07105345058356671,0.06299792616332066,-0.08708874942187081,0.0021477678276638156,-0.0406871093807766,-0.006598337783461818,0.0016846571543807586
2000-01-31,-0.0710534505835667,-0.11247798342669033,-0.10257887269594945,-0.06997381974425866,-0.04695948337844398,-0.06784578884064016,-0.08060872196578181
2000-02-07,0.06701070771603705,0.2326222952687535,0.10536051565782635,0.0485052420279584,0.021215703289073164,0.05748746905770663,0.0949428927919297
2000-02-14,0.01207952520990252,-0.006584385928179282,0.014706147389695487,-0.019702128497164167,-0.049952324864249255,-0.02316036171276879,-0.009890633337998939
2000-02-21,0.007405367529904242,-0.1531877524538649,-0.060168521466452844,-0.033415667834165,-0.020514533271499456,-0.03541269922324739,-0.05197622149921559
2000-02-28,0.0,0.024716087044298004,0.14077255388108223,-0.013497994091360124,-0.03638550263261946,-0.0070421237349962565,0.023121028840280132
2000-03-06,0.1346657500504152,-0.056992727483840974,0.23052365861183235,0.05426450857054569,0.04990738634114044,0.0639106914306327,0.08247371521801855
2000-03-13,-0.031236829341858178,0.017734454939768475,0.08701137698962969,-0.029731919755476628,-0.044184420735135385,-0.023778886308417728,-8.146758061440689e-05
2000-03-20,0.011196013681081841,-0.007843177461025893,0.2358081141555315,0.07188458646143682,0.06669117421406855,0.07004421407859446,0.07554734221021855
2000-03-27,0.10829159094559909,0.12909242109389557,0.0772836738216177,0.043304018132652035,0.04597821983144652,0.05771505581044783,0.08078998476504219
2000-04-03,-0.01556098287595642,-0.09903683836178587,-0.10376879228157172,-0.021417622630927884,-0.020948495419047884,-0.031102475986782493,-0.052146546313857955
2000-04-10,-0.028540007795936587,0.027321529851192888,0.03707741778289944,0.010766149539460092,0.02289729934334275,0.013781059887908457,0.013904477744191717
2000-04-17,-0.18450721536721568,-0.39621434833601343,-0.27373130719544836,-0.11557172622633008,-0.07582235366813121,-0.13798817006049863,-0.20916939015862773
2000-04-24,0.049007686948666,0.08724155307535075,0.2033006209388694,0.0456370133700147,0.04914833390862325,0.05977492690398645,0.0868670416483048
2000-05-01,0.0823809777267587,0.12590746751386334,0.14426494826763128,0.035152241557306216,-0.006759807028686512,0.03933368625254578,0.07618916560737461
2000-05-08,-0.10797811924866105,0.014404681202548394,-0.14529322599319733,-0.02635711010447887,-0.01670810517994713,-0.03549012296875367,-0.05638637586474719
2000-05-15,-0.03662525818044656,-0.057740994689516566,0.004106781952653502,0.0,0.00336761926701456,-0.005761112637083606,-0.017378370330059012
2000-05-22,-0.14207818392632604,-0.011723463696059259,-0.007197974522326277,-0.01056347850956926,0.0016786471193148403,-0.018325838703104492,-0.0339768907069932
2000-05-29,-0.06756532546057877,-0.11351738235445426,0.13765086291976145,-0.00888894741724604,-0.030821853383067886,-0.018459994890096795,-0.0166285291391171
2000-06-05,0.06288773550937839,0.1511257659237258,0.12177187221761637,0.05197355438681428,0.04653989999878046,0.06223951611987934,0.08685976560726306
2000-06-12,0.03229275930842813,-0.05305729451031906,0.03135052988407601,-0.003396310842553483,-0.016628589324893365,-0.005378894436756755,-0.001887781097052355
2000-06-19,-0.0622065287935099,-0.1371306766541696,-0.04578542366767857,-0.0034078850908012075,-0.01583051680832375,-0.02397154234729083,-0.0528722062028966
2000-06-26,0.14792013007662227,-0.253475317050245,0.14627297458363045,-0.00749517022393539,-0.004288301820671464,0.0008277138636789514,0.005786863113080172
2000-07-03,-0.007168566217224644,0.03819908868165548,0.01592280092845943,0.00042983022368199515,0.004475869019497145,0.004478511714252471,0.010371804527213882
2000-07-10,0.03707319862026215,-0.008554372096658632,-0.013135342677606306,0.01662088123604028,0.016774611910563255,0.01493375806992903,0.00975579539852015
2000-07-17,0.07402622177566391,0.16440717999444743,0.07698681466413923,0.020808528977614326,0.01728258665068072,0.03748563781560237,0.07070226641250912
2000-07-24,-0.10274116214299675,-0.043193609241274696,-0.14166452433280005,-0.019119339386769536,-0.007515868946467125,-0.03233349512245572,-0.06284690081006163
2000-07-31,-0.06699991922653076,-0.3118167483788493,-0.033978353641849396,-0.03564904010639577,-0.02044250287866512,-0.0518545612128602,-0.09377731284645806
2000-08-07,-0.026409453130485892,0.06245735493374666,-0.08491888825793757,0.026109703534561147,0.024398723469281347,0.01626745409440321,0.0003274881098331385
2000-08-14,-0.005893089739491721,0.0458095360312942,0.0425596144187959,0.007215653255657991,0.02321917572921132,0.01577797683024108,0.02258217793909354
2000-08-21,0.05431022700439757,0.1544158898585274,0.1340320685474635,0.015110470555156725,0.002877789835730553,0.031558548055309284,0.07214928916025516
2000-08-28,0.13041708576217037,-0.007218968995850548,0.007678920804155527,0.008090797782575106,0.012189864528245928,0.019178496288846297,0.03023153997625928
2000-09-04,0.09023495855251924,0.053304153701773174,-0.1433148389335936,0.004123717183862156,0.0024338881257933757,0.005129623675148594,0.0013563757260708713
2000-09-11,-0.06543598204499688,0.04039442220821027,-0.13467857641443798,-0.014090577099254131,-0.0001978251729202064,-0.018426578001762044,-0.03480170770467979
2000-09-18,-0.06035823981572333,0.02032000249095753,-0.10444266336759739,-0.022795415077677336,-0.026473201999305054,-0.029604438224601553,-0.03874990355386912
2000-09-25,-0.046304714553658234,-0.05386890121796806,-0.14569182377346,-0.0029933740546649944,-0.007261037437010336,-0.020571670937805455,-0.05122397020735232
2000-10-02,-0.6813684434526399,-0.07638379994485626,-0.15257958759521706,-0.011414246977750613,-0.01751247068063029,-0.08602006585189709,-0.18785170973021884
2000-10-09,-0.16514006659625896,-0.23301205245496356,-0.10261702971207544,-0.020790450847277257,-0.005847730487566702,-0.048192203885718536,-0.10548146601962838
2000-10-16,-0.013908164852726564,-0.07283732395226625,-0.13157635778871932,-0.028032218430870358,-0.03966798805075219,-0.03989752385311129,-0.05720441061506694
2000-10-23,-0.09622209351048391,0.05406722127027579,-0.05532186603264714,0.018254362751655366,0.004458455512591456,0.001527382679634197,-0.014952784001721689
2000-10-30,-0.05792890004231398,0.1076736278236582,-0.1249185245574829,-0.010776934119518853,0.03437397915957288,-0.00047088902105690903,-0.010315350347216928
2000-11-06,0.15973786767087284,0.15388059204708845,0.19915754972233518,0.03351740952028804,0.02172477808155655,0.05954338620956813,0.11360363940842821
2000-11-13,-0.1795399679082023,-0.29147098090873924,-0.22229212512399224,-0.0540426454650189,-0.021036499889298656,-0.08135003508182582,-0.15367644385905027
2000-11-20,-0.008371474773068524,-0.10271278273538528,0.11636358900215726,0.0009212345193208402,0.0027173172727947403,0.0011438124258525823,0.0017835766571638063
2000-11-27,0.06664027019265949,0.13473259397015666,0.2291858657701724,0.005280354798227067,-0.013727752999944897,0.027622141272324957,0.08442226634625413
2000-12-04,-0.14528003665168301,-0.16648129228473704,-0.27570588140506525,-0.03424080938194082,-0.009781126262252752,-0.060610423020798734,-0.12629782919713578
2000-12-11,-0.12371039847867778,-0.09630322854531671,0.09819202617921383,0.04085990849345448,0.03242785847322939,0.01824137878260386,-0.00970676677561936
2000-12-18,-0.04202218269595864,-0.0974983644848777,0.04570215348085538,-0.039439117347509996,-0.027045052302332062,-0.034269737554887394,-0.032060512669964604
2000-12-25,0.021231808088691496,-0.24061456159379513,-0.026111144003685773,-0.009271783721286363,0.01944580010862671,-0.014037315379885765,-0.04706397622428981
2001-01-01,0.0,-0.031130918595173213,0.03636764417087479,0.008798410931381766,0.014252799528432291,0.008816047069591978,0.005657587207103127
2001-01-08,0.1298477929646208,-0.09097177820572676,0.0,-0.016229473166979404,-0.0123257138592055,-0.00595753048645625,0.0020641655465418254
2001-01-15,0.029093544575924748,0.2377548984952738,0.12004804228723566,0.01622947316697944,-0.012551806658748478,0.029700593137515014,0.07811483037333303
2001-01-22,0.08909966047735313,0.06283057879241512,0.08939666466881217,0.016901810802603254,0.005317519355256638,0.02737140012738984,0.05270924681928807
2001-01-29,0.025891212141467525,-0.019418085857101627,-0.03075788841673644,0.009267906930781456,0.007084109363068395,0.005636232934639006,-0.0015865491677041384
2001-02-05,0.046810919675235096,-0.2682639865946794,-0.09144875976094663,-0.00517941958635631,0.01889772819127429,-0.015971207154292212,-0.0598367036150946
2001-02-12,-0.07270213181670253,-0.03478611608541554,-0.025253868596786896,-0.02326563476320753,-0.007488115474195476,-0.023674482384577023,-0.03269917334726159
2001-02-19,0.006536284366857476,-0.03603993648319693,0.09391425587272761,-0.005024019284237481,0.0019287201668366097,0.0023827977508043227,0.012263060927797458
2001-02-26,-0.00653628436685747,-0.12180487388420344,-0.1737438617759796,-0.04080919857223762,-0.033196158752475315,-0.04920266429801395,-0.0752180754703507
2001-03-05,0.01626093546719009,0.025576841789649776,0.06436543135656693,-0.013202840049996244,0.002040478232669624,0.001597773944596556,0.01900816935921603
2001-03-12,0.01600003166906968,-0.08426034361773985,0.056797598393133246,-0.01468650694506806,0.016069539304166637,-0.0025271448074669213,-0.0020159362392876677
2001-03-19,0.003169372229612993,-0.016620881236040407,-0.01607955524966119,-0.05528492151829899,-0.08005513826329475,-0.05269527273860413,-0.032974224807536465
2001-03-26,0.1579772738956701,-0.04455334213311328,0.19717336480529338,-0.0005184913298499286,-0.03216118505174375,0.013440574844411819,0.055583524037251295
2001-04-02,-0.046005635817818434,-0.03519145833631328,-0.17497758253819626,0.005172477049471889,0.037960027745551926,-0.0033601549889473612,-0.04260843437946083
2001-04-09,-0.06547453180092501,0.1364313463243125,-0.08923113372794264,-0.019974636925479832,-0.008497959912573082,-0.014553889025546765,-0.009349383208521614
2001-04-16,0.06547453180092502,0.20266501997066919,0.17563259101452236,0.03694079661695005,0.032604767637385935,0.05787565446864852,0.1026635414080905
2001-04-23,0.0969959141582282,0.12252268231639502,0.008908678171846193,0.04431576513066627,0.04378255822213123,0.05173900243070674,0.06330511959985338
2001-04-30,0.0925427992610236,-0.047479187309538484,-0.024692568244472485,0.022391939249069733,0.02276511569519831,0.021135689191837385,0.013105619730256136
2001-05-07,-0.041290343843979865,0.10497662240250383,-0.04652001563489282,0.0032371746972750413,0.012674490926996655,0.005747116392526031,0.006615585709580568
2001-05-14,-0.11267316250411287,-0.1779532892536977,-0.03636764417087483,-0.01557069094411427,-0.01219934452698833,-0.035183931329333076,-0.07095282627995761
2001-05-21,0.03181687259616563,0.02849582225450385,-0.02500130220541727,0.03878945925484587,0.043371920592834685,0.034854240125859644,0.02349455449858655
2001-05-28,-0.057033689836077296,0.14077925228099852,0.003790326615141498,-0.012555346040981376,-0.026407751845297124,-0.00962312972846749,0.009714558234756848
2001-06-04,-0.05715878280474089,0.0063713510165952225,-0.026838773864905366,-0.011136480695775228,-0.0011720653450693602,-0.011990956528601682,-0.017986950338779124
2001-06-11,-0.0014242588271025961,-0.11102187920908818,0.10608564650686189,-0.0007100627436514314,-0.0015459403487873501,-0.001527237889415755,-0.0017232989243535328
2001-06-18,-0.03087539626215257,-0.21911940101448432,-0.08000385513354753,-0.04075291724864017,-0.032626434928583956,-0.05162857144460235,-0.08067560091748172
2001-06-25,0.09749051926869164,0.020668462290646183,-0.0315370330663709,0.013310097230104605,-0.0013772828740377212,0.013891118531644054,0.01971095256980676
2001-07-02,0.04942454063149916,0.10378571218275973,0.0766909227425003,-0.00390114275723522,-0.009750516922745365,0.011250089849718996,0.04324990317535572
2001-07-09,-0.06781501183744204,0.08494067664908363,-0.06349360366847494,-0.027324371019149214,-0.024215767833420943,-0.024850819245987657,-0.0195816155418807
2001-07-16,0.11893942136351117,0.09856227422257774,0.0023109522514275344,0.01890132575844565,0.027355093021011377,0.03459128964229432,0.053213813323394685
2001-07-23,-0.2138421694299845,0.004711374889444075,0.020310395281071144,0.0002463850240325672,0.003688342963771436,-0.016129304312772964,-0.036977134254333056
2001-07-30,-0.04948748040863071,-0.3321338350226147,0.04999818369590078,-0.005020801422930519,-0.015073942469492656,-0.030154696802662494,-0.07034357512555357
2001-08-06,-0.0041926690549930114,-0.002460025840862423,0.014713103047801549,0.001319337207949881,0.008168183131142032,0.003543482398408964,0.0035095856982076054
2001-08-13,0.003146515113426874,-0.18725983843453722,-0.06823593779226439,-0.014526090897234487,-0.008819081686404485,-0.02600245959066348,-0.055138886739402745
2001-08-20,-0.05156932029684635,0.008871423387419686,-0.09518416253051103,-0.023689728715065323,-0.01671322493572099,-0.02640467955924874,-0.035657002618144806
2001-08-27,0.025042033958658613,-0.009862012869115819,0.07093278988382237,0.018408272814857064,0.01775565864009121,0.02026608105563008,0.024455348485662685
2001-09-03,-0.005390201729907311,-0.11989130207875363,-0.04222271017049693,-0.04398959395114062,-0.04672281937925914,-0.04630085526129465,-0.05164332546191153
2001-09-10,-0.08455747705824494,-0.06342182643749594,-0.12471395362377126,-0.055532218635585176,-0.035155960769848726,-0.0567377323780227,-0.0726762873049892
2001-09-17,-0.0606249821105326,-0.14035735769492258,-0.15313338574156082,-0.06422903946592985,-0.0024020468731138743,-0.055507482725499435,-0.08414936237721193
2001-09-24,0.0068513516560930856,0.053345980705292714,-0.2649298766810942,-0.012754248157823831,-0.15042913135333863,-0.06512751360428341,-0.07358318476617418
2001-10-01,-0.03924490712048887,-0.26457449744163136,-0.15848903504366613,0.041062648671024084,0.0706800615500818,0.010234603473341108,-0.0701131458769361
2001-10-08,0.005151072522672717,0.1792146484904746,0.0783690671155068,0.02255407980016352,0.03004172948293235,0.03719725088852903,0.06306611948235
2001-10-15,0.1422441120568442,0.15313986401289897,0.187334098617499,0.021964587674355524,0.02439248055761371,0.052545159207984186,0.10581502858384229
2001-10-22,0.014380447725070244,-0.02084686163952295,-0.15519293806750373,-0.012318907233332822,-0.014767756538697784,-0.020338538945377696,-0.037749203150797404
2001-10-29,0.01957702438637468,-0.05869031040826296,0.14050222265749993,0.026305213135573567,0.03621827410060654,0.030409398680573668,0.03278248477435835
2001-11-05,0.014434358367629874,-0.06936838782632479,0.04546237407675741,-0.0003631832138055634,-0.022977241166185824,-0.007666626175919297,-0.006562415952385778
2001-11-12,-0.00959996859591347,0.008415196925284498,0.06302225855587364,0.007959493794920431,0.029531980527934168,0.01658044367484272,0.019865792241619853
2001-11-19,0.018056996191536986,0.26686636232804123,0.0007583618110893274,0.03470601539534336,0.027144040687431478,0.04405548499626541,0.06950635528268848
2001-11-26,0.04828888070588494,0.05006259085847949,0.03720667395563061,0.0071964762586658355,0.009190236516435309,0.01619276681911972,0.030388971659019243
2001-12-03,0.05464773150385695,0.11427286956569319,0.040091303937312216,-0.018309125069903093,-0.011372913220415464,0.0027614425548899125,0.03586597334330876
2001-12-10,0.05676254048477359,0.0469736332430343,0.08408311721054144,0.019172665718241704,0.01991527947873934,0.028694355299855572,0.045381447227066066
2001-12-17,-0.08860323823472661,-0.039740328649514226,0.003220614700042157,-0.024996932094208724,-0.023934927107588454,-0.029496950791839265,-0.034810962277199174
2001-12-24,0.024214064387599217,-0.089471402830492,-0.03434519148184265,0.016153489684676,0.022894259060626785,0.008773631518880705,-0.012110956235886528
2001-12-31,0.07421050279225593,0.0867650412327492,0.07065541553843564,0.011429685230382017,0.009891594488836069,0.025259118110203087,0.05059044785653177
2002-01-07,0.052359176694337956,0.08731244578612339,0.12242344264772756,0.013256512342169322,0.012253474488599423,0.028235624622392687,0.05752101039179154
2002-01-14,-0.12132041829221445,-0.11200505837649487,-0.013812373906042027,-0.026254962029391232,-0.027260457060288613,-0.039871328148570445,-0.06013065393288625
2002-01-21,0.05824197718406975,0.16520051601384325,-0.10088902264777523,-0.007880968917249438,-0.02156608139838338,-0.0007193894259868591,0.018621284046900992
2002-01-28,0.04949597711844951,0.1539263891455958,-0.015504186535965199,0.0013178301813390394,0.007209672461607102,0.016411304870593342,0.039289136474205254
2002-02-04,0.038562860560925734,-0.14067083443106188,0.09956243296576732,-0.014770524253414064,0.006320513750902894,-0.004576613363346395,-0.0021991102813759995
2002-02-11,-0.016166070260337204,-0.02113581613983975,-0.012811449250523722,-0.019615528526178178,-0.016864550197638956,-0.01812909343041153,-0.01731868287490356
2002-02-18,-0.007129490404942917,0.024229399426835194,0.05707878794283972,0.000908256172604046,0.016236444026554196,0.010027364647009564,0.01826467943277805
2002-02-25,-0.03905237380196256,0.010752791776261915,-0.11305811299132959,-0.0037291779994765226,0.007097498278515402,-0.009512484723209001,-0.027597874947598272
2002-03-04,0.017784200176491335,0.1638167882133749,0.10490592143643798,0.03720697460646477,0.0391782384796244,0.04874164274651583,0.07257842458247868
2002-03-11,0.056011119195073386,0.039420296647322654,0.0,0.025912425052228325,0.019292705075381292,0.025788527507886863,0.028127309194001127
2002-03-18,0.014127378118718285,-0.12537104069325944,-0.060454158865604166,0.0017949404596251275,0.00363288881286421,-0.008884972263149488,-0.0332539984335312
2002-03-25,-0.03590748438090904,0.08918804049572804,-0.019020383763226775,-0.01731385729926197,-0.01712364036248342,-0.011988405199317795,-3.546506203063321e-05
2002-04-01,-0.029085461933013736,-0.0800427076735365,-0.02846622171248929,-0.007500410216331831,-0.002530845545564713,-0.014000695166641833,-0.029525129416187207
2002-04-08,0.03281725145976428,-0.0962209585830857,-0.1175931448837324,-0.02580504935096854,-0.013858243404986679,-0.027389653204289564,-0.04413202895260181
2002-04-15,0.0365747419642357,0.03410713321518316,-0.017241806434506103,0.0026913355795008856,-0.006781932660131479,0.0035843583103941706,0.009869894332856432
2002-04-22,-0.00881753137206139,0.08290459503697646,0.0425596144187959,0.006785686751719525,0.006498221349929128,0.012604839676026023,0.025986117237071928
2002-04-29,-0.07002859267950952,0.13874753169056334,-0.1427163022015951,-0.04040309015165535,-0.03426612828623703,-0.03581852692470846,-0.02973331632568673
2002-05-06,0.008170073045446247,-0.04956658490900649,-0.14942012059956616,-0.0026905522687766486,0.009568133478280977,-0.010354732570556425,-0.03678781025072442
2002-05-13,0.007254224568628451,0.07433200154731537,0.030338664505409875,-0.01327989215980248,-0.00671657252970524,-0.0008834090457951152,0.018385685186369193
2002-05-20,0.043675063502661635,0.09069314173502849,0.0898224935559411,0.04076925390950429,0.040434769735918176,0.047332190730913985,0.06107894448781074
