Date,AAPL.csvlog_returns,AMZN.csvlog_returns,MU.csvlog_returns,SPY.csvlog_returns,^DJI.csvlog_returns,mean,subgradient_median
8/1/2000,-0.035391048201571296,-0.18061942872342418,-0.11025648627003297,-0.012540704893590698,0.007003807113595155,-0.0663607721950048,-0.021987990723406084
9/1/2000,0.19773011690724596,0.31882471980763477,0.01522099401035517,0.06486483864740096,0.06401663641837013,0.1321314611582014,0.08554899008631613
10/1/2000,-0.8317883810971849,-0.09813315174071166,-0.5981116883002676,-0.06030637393085494,-0.0512467102060759,-0.327917261055019,-0.1389699918142055
11/1/2000,-0.3169909981555051,-0.06421124245685578,-0.29503504675703973,-0.014178127879025514,0.02840852885547342,-0.13240137727859053,-0.0373489103544631
12/1/2000,-0.13399071348303224,-0.3619242998248761,-0.06478455386116436,-0.06582816314760441,-0.05140269785687969,-0.13558608563471136,-0.08237914783230188
1/1/2001,-0.1335316279186125,-0.4555719281623432,0.14624550032014497,-0.008955987272465013,0.03528900696072238,-0.08330500721451066,-0.019983293671791757
2/1/2001,0.32984799173575774,0.083381608939051,0.2151113796169455,0.03790870774557299,0.008664154156586152,0.13498276843878268,0.05935828372153121
3/1/2001,-0.14962982198074407,-0.5541760646396044,-0.28848696069384006,-0.10002589601033733,-0.036636993212298366,-0.22579114730736483,-0.11731063341534657
4/1/2001,0.21522480570660935,0.04504597234436159,0.18280942212235662,-0.06451164900163131,-0.06050715645978588,0.06361227894238207,-0.025402297836267296
5/1/2001,0.14001787043875633,0.43126682609463873,0.09331257616596225,0.07270049524083981,0.08319587729929499,0.1640987290478984,0.10230837839084195
6/1/2001,-0.23293165703457522,0.07975233170138782,-0.18254370989390503,0.008994345774506455,0.016586083316863412,-0.062028521227144515,-0.010512280543863361
7/1/2001,0.16072879843326118,-0.1998966435434511,0.10014697273039085,-0.027310886192312398,-0.038160403769727784,-0.0008984324683678505,-0.02161509459587216
8/1/2001,-0.2179748874382117,-0.10221338481480742,0.043664706206999686,-0.006781919089125063,0.0021328771864755048,-0.0562345215897338,-0.020966826593090935
9/1/2001,-0.027193994883995758,-0.3523078802825512,-0.15453569620872346,-0.06889334611110987,-0.05671043621072374,-0.1319282707394208,-0.08242136318581662
10/1/2001,-0.1775760146331734,-0.41500770086875716,-0.7012662510900923,-0.09145285758831466,-0.11730707744621952,-0.3005219803253114,-0.155402921864254
11/1/2001,0.13054051497500715,0.1806280762876216,0.2403853577487159,0.025654575615558124,0.026932405023847448,0.12082818593015003,0.05291430846660319
12/1/2001,0.17664013988894994,0.44243789601913996,0.19716806491094918,0.06404007492642246,0.08046842592380726,0.19215092033385375,0.10556366145602845
1/1/2002,0.045936905253520184,-0.008200501536321222,0.14204759677321227,0.012764633717872885,0.017390947624282803,0.04198791636651339,0.02193974352855039
2/1/2002,0.09880823915868953,0.25253356893785056,0.06339637744159674,-0.017704275101137406,-0.00989440589425497,0.07742790090854887,0.01236004673162896
3/1/2002,-0.10426500502397389,0.004255325570138491,-0.058840500022933465,-0.012188176485250961,0.018768570251710855,-0.030453957142061793,-0.009355755928141822
4/1/2002,0.06402512001635165,0.010559760215002253,-0.00303484290488233,0.022218235980733785,0.028376954460160912,0.024429045553473257,0.025200502765572532
5/1/2002,0.038183786970158805,0.14752608448867116,-0.3050561011781058,-0.05636056598777747,-0.044944958337257444,-0.04413035080886214,-0.04705236853958414
6/1/2002,-0.037756333431261634,0.10106126267134388,-0.03141619623337893,-0.00818385495985821,-0.0021098330762139464,0.004319008994126231,-0.0030797065489264835
7/1/2002,-0.2781789577880775,-0.12428963048243763,-0.1404856084135937,-0.07673318400003486,-0.0714893496635714,-0.138235346069543,-0.09455959653277053
8/1/2002,-0.15877241078478152,-0.12219908002065608,-0.056409768639152605,-0.0873964590987105,-0.05639984575959942,-0.09623551286058003,-0.08213349737310122
9/1/2002,-0.041898284677369654,0.02756894104498658,-0.12689170004115086,-0.0016518257156020405,-0.008430498520807945,-0.030260673581988785,-0.011361903449390542
10/1/2002,0.006877743282285978,0.09833384691315362,-0.2916113505916705,-0.095938647921539,-0.13139832588413614,-0.08274734684038121,-0.09983802498208803
11/1/2002,0.08849479733557793,0.16908996998650885,0.23721727852587188,0.0693567278033307,0.10048043818833718,0.13292784236792532,0.0954048300218734
12/1/2002,-0.0025124392966278343,0.22833302858557292,0.024541108916117445,0.07750589635596954,0.05867022284230018,0.07730756348066645,0.07159837054389508
1/1/2003,-0.10187257258531972,-0.22989501796850015,-0.5260930958967791,-0.0718625403936243,-0.06503417105639106,-0.19895147958012288,-0.10359973322553863
2/1/2003,0.003476402527895402,0.1339221382958531,-0.1719143615454189,-0.030975664073856105,-0.035211924470603805,-0.02014068185322606,-0.027818388145988547
3/1/2003,0.04079409129346277,0.009525996065210015,-0.024662162384069167,-0.010268433222232977,-0.020510026564155234,-0.0010241069623569184,-0.009880977733180243
4/1/2003,-0.05547453259254923,0.1427997810196248,0.021001389534387883,-0.00011731863109670729,0.012918317263414384,0.024225527318756223,0.009765958121607101
5/1/2003,0.0035145200664562,0.11556273822065023,0.037196849708600294,0.07533049561882331,0.05898634420454033,0.05811818956381408,0.06527326012094774
6/1/2003,0.23915506141076376,0.24111224485702615,0.31297779538654413,0.05924140094821878,0.04305006566647856,0.17910731365380625,0.08917178903193318
7/1/2003,0.04166142561757562,-0.0046683593044146085,-0.0025873235649509123,-0.002875030232112566,0.014826079589545982,0.009271358421128702,0.006065457908641454
8/1/2003,0.1069491843313112,0.1308784962734447,0.2453477086252202,0.01975224042266939,0.02734194107898092,0.10605391414632528,0.04600538434602947
9/1/2003,0.07607855309264219,0.11635993009298788,-0.020478531343540676,0.024399925692092064,0.01973218451743545,0.043218412410323384,0.029289097986781972
10/1/2003,-0.0899841222651821,0.03899743851045637,-0.07740251788299297,-0.01386985797761936,-0.014964875898375684,-0.031444787102742754,-0.01961058007097853
11/1/2003,0.09745841678274607,0.12481040954487443,0.08084486207396588,0.0535105272906896,0.05511673188072531,0.08234818951460025,0.06248525583383329
12/1/2003,-0.08164999252115894,-0.00732598507919229,-0.09737416402517647,0.010348145120940391,-0.0017470413208586992,-0.0355498075650892,-0.006461995287409972
1/1/2004,0.023950709352118592,-0.030610900684994842,0.038637792705414134,0.0447487630849814,0.06597783771800766,0.02854084043510539,0.04593741779483776
2/1/2004,0.04136012524008253,-0.04081401976024247,0.17598477000155424,0.017388648238956503,0.003346628628816401,0.03945323046983344,0.018967345466778036
3/1/2004,0.07047596205456255,-0.1632741463417808,-0.07486062033180967,0.015100911255555249,0.008967273594788048,-0.028718123953736928,0.0020525293607977137
4/1/2004,0.10954223206734458,0.009945750886776425,0.09602851079541208,-0.02065718967966724,-0.02146528866870445,0.03467880308023228,-0.004443298105212869
5/1/2004,-0.033657706582022565,0.0006901875266480642,-0.19788178918867297,-0.015149077604908997,-0.01265514433396101,-0.051730706036583494,-0.023913163963617097
6/1/2004,0.06657962880985631,0.09618792026149856,0.08390663520242404,0.009739575629760513,-0.003927599623538049,0.05049723205600028,0.01764185509481276
7/1/2004,0.14417972407625987,0.11678446606587078,0.025820699621742788,0.015791435802309,0.023939667999905857,0.06530319871321767,0.03353006165680739
8/1/2004,-0.029079040057362105,-0.33591472662092303,-0.1259041581787253,-0.036182863124161205,-0.028734558355109595,-0.11116306926725625,-0.0548010657947647
9/1/2004,0.09536842639858412,-0.005738174251133636,-0.15353312901407923,0.0068734556892427546,0.0031188749550649744,-0.010782109244464206,0.002757517575024523
10/1/2004,0.13148859324420578,0.07699981640861658,0.05137972107616564,0.011738004990442235,-0.008698394113364137,0.05258154832121322,0.018654354463034938
11/1/2004,0.29417922218147796,-0.18781006643021395,0.0,0.011513686663097288,-0.0053016064041811325,0.022516247202036037,0.013039928957997769
12/1/2004,0.2556015513481723,0.15606915642721234,-0.09104997345931465,0.03970835808259219,0.03882946444308895,0.07983171136835022,0.05406317890566155
1/1/2005,-0.04541777632884109,0.11667132905063386,0.1073369784340139,0.028368279520284388,0.03375688628295158,0.04814313939180852,0.03422458044218153
2/1/2005,0.17345772097789283,-0.04435066747100762,-0.15617210764313502,-0.027606924223769255,-0.02764466718387466,-0.01646332910877874,-0.02144737042327324
3/1/2005,0.15513278004538555,-0.20413920767794164,0.09281759181044999,0.021500807338552884,0.02627965019472818,0.018318324342234994,0.022941262762353278
4/1/2005,-0.06663010605637572,-0.012340520724594095,-0.10708316896927252,-0.01829245432629628,-0.024864924338450514,-0.04584223488299782,-0.027961017087623555
5/1/2005,-0.15047486286299766,-0.06965318802216859,-0.07145896398214487,-0.02181592300376762,-0.030207331251246913,-0.06872205382446513,-0.03863287863619481
6/1/2005,0.09679029454962493,0.09643538669150582,0.12280014994318228,0.02929023890357401,0.02622877844763051,0.07430896970710352,0.04139451520888025
7/1/2005,-0.0798129688606395,-0.06774855580464642,-0.0785273262651942,-0.0005858476273980541,-0.018255368162812417,-0.04898601334413812,-0.019732963431557102
8/1/2005,0.14483722846236785,0.30023825334036314,0.17474701045235946,0.03601182472147488,0.03521127941169802,0.13820911927765267,0.0652099885376833
9/1/2005,0.09899779395102722,-0.05401773002233329,-0.016667052485211647,-0.010635415899406163,-0.015181673467523088,0.0004991844153106062,-0.007518836983514793
10/1/2005,0.14179500280458102,0.06399455559990097,0.11647499099636811,0.0035848336188383616,0.008366380014803014,0.0668431526068983,0.02374545106075048
11/1/2005,0.055310325090720106,-0.12583991133165212,-0.02883356043134354,-0.019545641449856196,-0.012321177967459379,-0.026245993217918227,-0.018544365605254548
12/1/2005,0.18612863208076041,0.20123913757960876,0.10582230278217195,0.0441271510604061,0.034453019533349935,0.11435404860725942,0.06255708800291092
1/1/2006,0.048548413896285635,-0.029270381692441862,-0.0687950279805191,-0.0066080014608763124,-0.008151793388551725,-0.012855358125220673,-0.007832213354535865
2/1/2006,0.03489121975523832,-0.07772820196522931,0.078443621096351,0.020790424974847958,0.013330773027360358,0.013945567377713663,0.016521624165915523
3/1/2006,-0.08503623749462012,-0.15936301499843566,0.0682610079468286,0.006083834237680868,0.01199813180458085,-0.031611255700793095,-0.004369740966348012
4/1/2006,-0.07807142783736373,-0.02104780912276097,-0.04386955482266948,0.011365962433006822,0.01083414612062552,-0.024157736645832362,0.0004725621604760149
5/1/2006,0.10572160952884244,-0.04119700462640745,0.12740484061394278,0.010705875421987381,0.022667467586752185,0.045060557705023464,0.024164839470234876
6/1/2006,-0.16759375008371108,-0.016041535625302746,-0.03477568857569019,-0.031603974923169305,-0.0176382680552821,-0.05353064345263109,-0.03536383499536758
7/1/2006,-0.039708701205933804,0.10645719963889827,-0.08462910937117615,0.00039247283254630354,-0.0017645047565535547,-0.003850528572443789,-0.0013223910788627224
8/1/2006,0.15583818075805617,-0.37214787690676115,0.02944275481669991,-0.00070655104727704,0.0031754077257115467,-0.036879616930714114,-0.008411173313308316
9/1/2006,0.01857080567457814,0.15010704032823322,0.11383508511139738,0.02940480403312401,0.017543354821990275,0.0658922179938646,0.03580108969763858
10/1/2006,0.0922788948017218,0.03597395705441141,0.007452083997915581,0.01813555880093558,0.025692469225725906,0.03590659277614206,0.026205153158978062
11/1/2006,0.0768623244280498,0.1758906926897325,-0.19484973628632984,0.034445619887120846,0.03378036690490743,0.02522585352469615,0.03354212558108853
12/1/2006,0.12392930669975791,0.054356970439004414,0.0178821821434597,0.016574356098644126,0.011581418911982699,0.04486484685856977,0.024382367537091384
1/1/2007,-0.061898515051167995,-0.04003569994945168,-0.03679693168646364,0.012165091009704957,0.019333291181421595,-0.02144655289919135,0.004117734316012745
2/1/2007,-0.0006956179354880096,-0.019053140392993793,-0.09100545560987564,0.013268309454661006,0.012574380549935106,-0.016982304786752264,0.004960813366454958
3/1/2007,-0.025844208432406316,0.03546376508686615,-0.0941489642683832,-0.03393742156588936,-0.028015390033872795,-0.029296443842737108,-0.030473866884995655
4/1/2007,0.11360910236441417,0.013389059769051246,0.03182848236579076,0.020036251088493884,0.006976361709135362,0.03716785145937708,0.022170823065363873
5/1/2007,0.05627876387915279,0.4277167734489914,-0.06206836755550901,0.043092867083008815,0.05574271832250373,0.10415255103562952,0.06487287468428567
6/1/2007,0.19555482477085984,0.1198170785501803,0.07598590697792205,0.03612703131023105,0.042412492823945235,0.0939794668866277,0.05586428638121831
7/1/2007,-0.0004129754599045741,-0.0013071528983434782,0.032002731086173734,-0.019754604666077903,-0.016206321842949675,-0.0011356647562203788,-0.01356493909750606
8/1/2007,0.0989460226412522,0.1266409770886002,-0.07435027891526604,-0.03844420207018197,-0.014914223012156802,0.01957565914644952,-0.01354956019467437
9/1/2007,0.046064090797147114,0.02278584656607241,-0.024904679180075117,0.015514811274719462,0.011088009397204376,0.014109615771013648,0.014451681306233668
10/1/2007,0.09982143575326766,0.156329555861752,-0.021090412657660117,0.03433104325343048,0.03943553086362929,0.061765430614883855,0.044651194459332876
11/1/2007,0.19859323552537916,-0.0626135713192945,-0.07274259782909877,0.004511348344100018,0.0020453157973272054,0.01395874610368262,0.009101355202017119
12/1/2007,-0.03639124171495149,0.025651074667001686,-0.2190925508975888,-0.03383625881466132,-0.04074524415309646,-0.06088284418265928,-0.04234919846189694
1/1/2008,0.09142349863682442,0.05741137405809713,-0.15118243781418328,-0.011265068872881614,-0.007990974555312006,-0.004320721709491071,-0.0063621997551035255
2/1/2008,-0.3802426813000661,-0.187853364052902,-0.015331310746788979,-0.06041135632319015,-0.04816766019020606,-0.13840127452263065,-0.08293268840442239
3/1/2008,-0.09059429756908748,-0.2172447217388554,0.05199529511838043,-0.03541762384053594,-0.03002406954215455,-0.06425708351445059,-0.043264626913971996
4/1/2008,0.16183562796064113,0.1378661927832103,-0.2049762473587607,0.003523917423605899,0.00018583017460011163,0.019687064196659353,0.010224257523682948
5/1/2008,0.178898079773618,0.07150153480403919,0.23129355567613416,0.03507844411778103,0.04399359138837376,0.11215304115198924,0.059876650421616336
6/1/2008,0.07507101421302163,0.0344753657397517,0.050643732818754936,0.01042385315278811,-0.014194915493545119,0.03128381008615425,0.00986343229522938
7/1/2008,-0.13836054201933493,-0.11630543718308092,-0.3135276127824788,-0.1000270386300598,-0.10793667511731447,-0.15523146114645375,-0.11705563225780821
8/1/2008,-0.0267192464073834,0.055465130530171686,-0.20348998123143297,0.004731171102426807,0.0031023769784025,-0.03338210980556308,-0.0056124743141352535
9/1/2008,0.07526872724220056,0.08530749913645058,-0.11390856354882505,0.022633639544486973,0.014459268186985763,0.01675211411225977,0.020084838025992598
10/1/2008,-0.43203303727583586,-0.14716063930185516,-0.05239293406094601,-0.12048800878562703,-0.06238154411439849,-0.1628912327077325,-0.1199747763450254
11/1/2008,-0.05500581438415628,-0.24202366679467707,0.14114293797361593,-0.1748368255546094,-0.1511149642441514,-0.09636766660079565,-0.1464788117004551
12/1/2008,-0.14862771252018808,-0.29391258670995846,-0.5564361350180428,-0.10068725563018865,-0.05500778732578824,-0.23093429544083324,-0.12253941322467923
1/1/2009,-0.06119975706082256,0.2009952791428047,-0.018692133012152633,0.032933574121607384,-0.006209374395729643,0.02956551775914145,0.02022734966499063
2/1/2009,0.036808359782943015,0.13155772267551777,0.34985931740367227,-0.10322512221138877,-0.09207427662080016,0.06458520020598883,-0.053606819187081385
3/1/2009,-0.011059812043353037,0.08772250789034226,-0.18338595284974124,-0.11759920279373796,-0.1255727125333783,-0.06997903446597364,-0.10470871855049617
4/1/2009,0.16655634220058924,0.13278820715082254,0.23014771875778053,0.07961836013404519,0.07500814497997652,0.1368237546446428,0.09460792066087828
5/1/2009,0.18943740294246023,0.09603201655548163,0.17638178540617055,0.10747216208831373,0.07119737850160017,0.12810414909880524,0.1035618609145789
6/1/2009,0.08141148312494963,-0.027367847870906098,0.10684876936081862,0.0688250791283755,0.040094315161149925,0.05396235978087751,0.0563733261698063
7/1/2009,0.050230239604889024,0.07640681283585261,-0.01930561889415342,-0.014300572108815676,-0.006372056146388458,0.01733176105827682,-0.002316358760062863
8/1/2009,0.14088237490153094,0.02503347532952677,0.23207044933013093,0.07819166607110892,0.08246116350843856,0.11172782582814722,0.08865949626832521
9/1/2009,0.01668702586270997,-0.06960370133888565,0.13024159768843618,0.02081342776249556,0.03414779680723823,0.02645722935639886,0.025449241907128176
10/1/2009,0.09834147744722962,0.13597455386445445,0.09691244797234123,0.01024652063536129,0.02283792346701845,0.07286258467728102,0.03205170757865666
11/1/2009,0.023724983302088866,0.24905365002187616,-0.1657115022283342,0.010911101502027216,5.4600636849740985e-05,0.023606566646901556,0.01272046494848937
12/1/2009,0.06348419446677621,0.1432805937575975,0.10346919335111342,0.06316911298490069,0.0630136622123866,0.0872833513545549,0.06974509722412375
1/1/2010,0.05385381887546534,-0.005051454754499754,0.3493084281219699,0.01298782190076403,0.008363193474580241,0.08389236152365595,0.030201157926226872
2/1/2010,-0.10388832993064977,-0.10084473328445619,-0.20210939676878337,-0.03827785372542612,-0.035292036742093455,-0.09608247009028179,-0.05358128691085867
3/1/2010,0.06724125457208507,-0.03704742391707473,0.04425500900404078,0.027811183946162787,0.025214206306158168,0.025494845982274417,0.026741439049616633
4/1/2010,0.14312676116641973,0.13458396087408386,0.17707694761181814,0.05765794184631475,0.05016391331043879,0.11252190496181506,0.07134703238759904
5/1/2010,0.10555427431848462,0.010256456209989044,-0.15778374467713935,0.013323360926287022,0.013929037797739468,-0.0029441230849278407,0.010942374381124052
6/1/2010,-0.015854242819932196,-0.09336597692628272,-0.052299499402849024,-0.09694494808699677,-0.08287735523770147,-0.06826840449475244,-0.0842042952550324
7/1/2010,-0.020973966730900212,-0.1376436681952252,-0.049293646600139955,-0.0491824506171696,-0.03623916868171648,-0.05866658016503028,-0.047923756231821074
8/1/2010,0.02385786693595719,0.08995317202592797,-0.14111420762517235,0.0822253048293649,0.06875028505886145,0.02473448424498783,0.06281874505851469
9/1/2010,-0.051083197353342345,0.05875176351746584,-0.10701577147176795,-0.04810725470168081,-0.044216555385326664,-0.03833420307893039,-0.043883139155609166
10/1/2010,0.14522680815750064,0.21762025859439327,0.09201889872025219,0.07454284163357275,0.07440901415929317,0.12076356425300241,0.088332127294005
11/1/2010,0.054639097232210394,0.04585131195026443,0.12991910693860897,0.03486640479532715,0.03017844583406412,0.05909087335009502,0.0400584657677494
12/1/2010,0.04227414722346035,0.08567272927307241,-0.1068359367557353,0.009445441679620536,-0.010219877474187917,0.004067300789246019,0.003452455725794049
1/1/2011,0.03236309387900679,0.012259832395865157,0.08857614762298088,0.052744005776075804,0.05050511405219995,0.04728963874522572,0.05010967471042972
2/1/2011,0.04696934111722641,-0.061686500706708225,0.270645885299213,0.02147100426933837,0.026850462956366117,0.06085003858708713,0.032910548244721824
3/1/2011,0.04067904811328556,0.017497873985051926,0.04847771298738671,0.03125373020787207,0.02769697881190889,0.03312106882110103,0.030774774727134642
4/1/2011,-0.01234126992430729,0.04534584961831997,0.029038555979918806,-0.0011986142225158852,0.0077017806036786705,0.013709260411018854,0.005250327895586755
5/1/2011,-0.003909597600603538,0.07932229862239056,-0.013974026518522977,0.027064672138611235,0.03893190982283774,0.025487051292942604,0.029889722220194988
6/1/2011,-0.002490667102289202,-0.0025979129478093384,-0.12539770578860052,-0.018853286763553488,-0.01897252148478385,-0.03366241881740728,-0.022255007324843673
7/1/2011,-0.03773695324669615,0.04726860330625513,-0.29602518775817466,-0.018155030395143636,-0.012413853917442357,-0.06341248440224034,-0.027883881908713548
8/1/2011,0.16893670554480286,0.0904110742655437,0.014637653233688045,-0.009508306054896408,-0.021998928962086307,0.04849563960541038,0.005276325779865199
9/1/2011,-0.03052815969874583,-0.044160900430882936,-0.24248393407480381,-0.06757989071993,-0.04470233751095579,-0.08589104448706367,-0.06482911645660037
10/1/2011,-0.014226486990675037,0.00800391061403173,-0.18030339263771747,-0.08353097035318577,-0.06227874714560994,-0.06646713730263129,-0.07130345804914597
11/1/2011,0.04382407154426277,-0.04187662151709807,0.08313964418406965,0.0814025969236658,0.09098709670414061,0.05149535756780815,0.07516789841813795
12/1/2011,-0.038135293341966796,-0.08135294290307667,0.10052509615635256,0.022846092757517145,0.007890758075877188,0.0023547421489406883,0.011630987681031425
1/1/2012,0.06785945322192052,-0.08685505400853233,0.10804148241108405,0.023040518854549837,0.014421281207181167,0.025301536337240648,0.021199172372920023
2/1/2012,0.11307132928094679,-0.01189605689029111,0.1532897241132933,0.034842909999125926,0.03312205606902162,0.0644859925144193,0.04290279004629781
3/1/2012,0.17882143465569875,0.03438281034707125,0.10419704839452816,0.03724469920784408,0.024979187979285805,0.07592503611688561,0.04591557640316872
4/1/2012,0.0933896010626552,0.09602250847870616,-0.05012982712425242,0.023962298058435257,0.01980448245886445,0.03660981258688173,0.027614422460107896
5/1/2012,-0.028534127214760247,0.14709912264573421,-0.21795507637539227,-0.0060621804185909565,0.00021190197630464514,-0.02104807187734092,-0.007463410579215319
6/1/2012,-0.02727932171996663,-0.09581593890398138,-0.14204765765601474,-0.07715555666483237,-0.06427343300794108,-0.08131438159054724,-0.07375152759264277
7/1/2012,0.026988652025913943,0.0953799633110545,0.16610896881613207,0.053192364691954264,0.03863764078453802,0.07606151792591856,0.05460050166410184
8/1/2012,0.05195062551963359,0.020888019833421968,-0.06443946710351477,0.016135251256324624,0.009870585271524944,0.006881002955478073,0.0126278464100704
9/1/2012,0.07782841031928817,0.05859765695872876,-0.015974780607734385,0.016730182766933412,0.006489056680049291,0.02873410522345305,0.01812891280104391
10/1/2012,0.008078255060984148,0.02831404036657173,-0.02280229087398049,0.024374445498965946,0.026048380959879876,0.012802566202484243,0.02167146468588622
11/1/2012,-0.11504895976257379,-0.0865273985782913,-0.09498074478240308,-0.020058750038669058,-0.025510795639759914,-0.06842532976033944,-0.035936709739599774
12/1/2012,-0.007668633982056358,0.07526610276456608,0.08670939903172568,0.008085886995287016,-0.00547023037787665,0.031384504886329156,0.010228792583473612
1/1/2013,-0.06945022021621645,0.013920220604067944,0.09198238971165026,0.01604701148043815,0.005860207439554713,0.011671921803898923,0.01051592843964266
2/1/2013,-0.18754987842855747,0.04896125176432065,0.14763599880606468,0.037467143354569424,0.05610843957731438,0.020524591014742334,0.03476459959245995
3/1/2013,-0.047070901735484824,-0.02127101690518445,0.08395660699467267,0.0029164335285674988,0.013893088346002839,0.006484842045714747,0.005977399495426866
4/1/2013,0.008864672140331683,0.013993710673816865,0.18091832914062975,0.03575523973547343,0.036608653090189895,0.055228120956088325,0.04033457507518044
5/1/2013,0.005776461305337116,-0.050233325349892055,-0.05674549538547532,0.01734663664204558,0.017762160620063444,-0.013218712433584245,0.009097618256350632
6/1/2013,0.014008408421878445,0.05762217111879853,0.22016672581167865,0.027851781384967,0.018940371233452234,0.06771789159415496,0.035328228421835486
7/1/2013,-0.11270145480718795,0.036649145623285584,0.2090757262434422,-0.015811378788901972,-0.014113711594519514,0.02061966533522367,-0.007425221215011425
8/1/2013,0.1237773494072077,0.08278497234884055,-0.07831648594331005,0.05272170295312636,0.038948947628970707,0.04398329727896706,0.047943029272936595
9/1/2013,0.07876760733112748,-0.0624553527266055,0.029457210885429918,-0.028401222749952545,-0.046356462844434794,-0.005797644020887089,-0.02623373647676083
10/1/2013,-0.030160294042075125,0.09855197925833417,0.2412657783710657,0.017458541305505695,0.022112210973700745,0.06984564317330623,0.03176743230572521
11/1/2013,0.09097818192574933,0.151528526079383,0.01190147196484665,0.04580068791062975,0.02773150060390125,0.06558807369690199,0.04704196096084285
12/1/2013,0.06282911362047823,0.08733951010854561,0.17288752456059597,0.028396475494430654,0.03344335552189954,0.07697919586119,0.04312438181864547
1/1/2014,-0.004166378716997933,-0.0005014088924515267,0.0271171360894246,0.015832911142730808,0.029705818323093946,0.013597615589159978,0.01882468244058142
2/1/2014,-0.10037805844764235,-0.10519330072504139,0.05910403935770418,-0.033212031926698596,-0.05421118243849342,-0.04677810683603432,-0.0443199640581758
3/1/2014,0.04056963678693262,-0.0006688430268444558,0.036709242651767886,0.0368471064238454,0.0389825258443905,0.03048793373601839,0.03567919999965829
4/1/2014,0.02702823605243018,-0.059285743848475264,-0.0008386163837685574,0.015956505243529272,0.008318645600316768,-0.00176419466719352,0.008976644843519217
5/1/2014,0.09609419029353422,-0.10585686237986913,0.09477613698478864,0.003192882695379734,0.007398050647966513,0.019120879648359995,0.00934697860065832
6/1/2014,0.06847923124743927,0.027437156898920574,0.08761536283289428,0.024819575691984848,0.008204352192340085,0.04331113577271581,0.025473549271781352
7/1/2014,0.03209959841438691,0.04157538032666713,0.14999768814088543,0.0167034594051846,0.006658449314807503,0.04940691512038632,0.022509536747612725
8/1/2014,0.01464844160558471,-0.03806255176857126,-0.07364533738256235,-0.01872674875229931,-0.01598286516699454,-0.02635381229296855,-0.019415735241859293
